method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,error_message,masked_file,completed_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,iters_used,epochs_used,convergence_epoch,final_rank,last_rel_change,last_singular_values_json,lrmc_config_json
LRMC-SoftImpute,85,0.85,0.8476190476190476,3,57,105,89,16,89,True,True,True,,missing_p85_rep03_seed57.csv,LRMC_SoftImpute_completed_p85_rep03_seed57.csv,0.060388505999981135,18932255403628.547,0.40219321571955763,41609352535.44736,405007805555.81714,46.74540871538672,0.02022617682793644,0.2043031034548472,0.1826047103047294,-0.04198575281277144,-0.00612081830288421,0.0,0.0,1551,1551,1551,6,9.962528132277562e-08,"[1.2554731247497308, 1.2554731247497306, 0.27386680172195493, 0.2738668017219547, 0.1685043905331756, 0.16850439053317534, 0.019999876106709974, 0.019999876106709974, 0.01886011055014758, 0.018860110550147545]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850003}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,4,58,105,89,16,89,True,True,True,,missing_p85_rep04_seed58.csv,LRMC_SoftImpute_completed_p85_rep04_seed58.csv,0.2318899550000424,8945078869118.582,0.47049756111109214,19659513998.062817,191357378509.22284,46.74540871538672,0.02022617682793644,0.19219660882714756,0.1730489234833691,0.2231163469708662,0.1259700825885156,0.0,0.0,6000,6000,6000,7,3.6163848811063733e-06,"[1.334761449939994, 1.217037634161547, 0.29375710677110584, 0.2478224487194854, 0.22305018584115532, 0.1153223322733038, 0.05548617557736407, 0.01999658513622534, 0.01999211093199569, 0.019798710955926002]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850004}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,5,59,105,89,16,89,True,True,True,,missing_p85_rep05_seed59.csv,LRMC_SoftImpute_completed_p85_rep05_seed59.csv,0.17044580799984033,10853185632320.758,0.41774012943412525,23853155235.869797,232176505256.4044,46.74540871538672,0.02022617682793644,0.17439764093751667,0.15716685817648998,0.037406751700661454,0.1682564543341113,0.0,0.0,4740,4740,4740,4,9.988026418396361e-08,"[1.5761161946201538, 1.1598666933459985, 0.5592363398932244, 0.14667681084564604, 0.019999605248301026, 0.018687181987038927, 0.017376135538534416, 0.017218028662275463, 0.015223651879501983, 0.015091042145266747]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850005}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,6,60,105,89,16,89,True,True,True,,missing_p85_rep06_seed60.csv,LRMC_SoftImpute_completed_p85_rep06_seed60.csv,0.22366273100010403,17477465870368.809,0.49800753835240735,38412012901.90947,373886256440.32336,46.74540871538672,0.02022617682793644,0.19433612076499454,0.17786275480966143,0.0025221975042494936,-0.00601046147051029,0.0,0.0,6000,6000,6000,5,4.5806506825056767e-07,"[1.3596408955141457, 1.0437633728837779, 0.5117002013963201, 0.20698930736002163, 0.022812974876965052, 0.01999386339931644, 0.019993117137585524, 0.014893455216824487, 0.008319570038206341, 0.008317369667075808]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850006}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,7,61,105,89,16,89,True,True,True,,missing_p85_rep07_seed61.csv,LRMC_SoftImpute_completed_p85_rep07_seed61.csv,0.2162182810000104,10660251567391.414,0.42084793299468637,23429124323.937172,228049168043.37375,46.74540871538672,0.02022617682793644,0.1790074096828867,0.16408159714532272,-0.007570283097657205,0.025005910483067717,0.0,0.0,5488,5488,5488,6,9.992187833730028e-08,"[1.441323910749944, 0.7234257066102949, 0.517745130952057, 0.4484559845971867, 0.24870452511628569, 0.020033087110245755, 0.01873627219134075, 0.017348758974410572, 0.016942462834619625, 0.01648552156973716]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850007}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,8,62,105,89,16,89,True,True,True,,missing_p85_rep08_seed62.csv,LRMC_SoftImpute_completed_p85_rep08_seed62.csv,0.1269661249998535,741825140442.3193,0.3002640556563863,1630384924.0490534,15869475972.688204,46.74540871538672,0.02022617682793644,0.1937076163640078,0.1779999090641422,-0.07647878627590474,-0.0747971850803954,0.0,0.0,3658,3658,3658,6,9.978013285638816e-08,"[1.1938413566612052, 1.1555749244465119, 0.39269816292852616, 0.31120892396751604, 0.17357579635794235, 0.06299832633868085, 0.019999951717027075, 0.019999594338542728, 0.019999522298610097, 0.01646616894047392]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850008}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,9,63,105,89,16,89,True,True,True,,missing_p85_rep09_seed63.csv,LRMC_SoftImpute_completed_p85_rep09_seed63.csv,0.21074809900005675,17288397282422.713,0.49790695840498184,37996477543.78618,369841611348.0694,46.74540871538672,0.02022617682793644,0.19498275572137205,0.17951279818258103,0.06002831191691095,0.10272542473299394,0.0,0.0,6000,6000,6000,5,5.907809145653298e-06,"[1.3168763980099747, 0.8338850747759271, 0.5409145445314973, 0.2684999913556954, 0.2097951735105727, 0.0199909056710353, 0.019909088951525628, 0.01826309805936145, 0.01706243199408168, 0.01495793061877407]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850009}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,10,64,105,89,16,89,True,True,True,,missing_p85_rep10_seed64.csv,LRMC_SoftImpute_completed_p85_rep10_seed64.csv,0.21082902700004524,22685495909755.055,0.5307248434277424,49858232768.69243,485298910271.1149,46.74540871538672,0.02022617682793644,0.19217362141969493,0.16819454394735178,-0.06043813484922228,-0.1801295618335739,0.0,0.0,5567,5567,5567,7,9.986622089317789e-08,"[1.4882955882145914, 1.2432438164290425, 0.290540122502011, 0.2905401225020107, 0.24674131122090956, 0.04839048417716781, 0.048008144664686614, 0.019459369502531958, 0.01929755423179191, 0.017929448297045604]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850010}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,11,65,105,89,16,89,True,True,True,,missing_p85_rep11_seed65.csv,LRMC_SoftImpute_completed_p85_rep11_seed65.csv,0.21962193300009858,1551.374779539622,0.2681757456903695,3.4096149000870817,33.18774660812777,46.74540871538672,0.02022617682793644,0.15543472932079858,0.1356269719206908,0.30852630986639284,0.2853300192789935,0.0,0.0,6000,6000,6000,4,1.5037383086021906e-06,"[1.6749048909631903, 1.1780649938027263, 0.5366059336158784, 0.04372944935845494, 0.019999755429629403, 0.019710963407446352, 0.01967558382669683, 0.01866571852030614, 0.01854253968049693, 0.017983063974533288]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850011}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,12,66,105,89,16,89,True,True,True,,missing_p85_rep12_seed66.csv,LRMC_SoftImpute_completed_p85_rep12_seed66.csv,0.12436536700010947,11288782691783.262,0.4201463380844037,24810511410.512665,241495004579.29346,46.74540871538672,0.02022617682793644,0.16930783465919,0.152576226563281,0.1515070445085753,0.16829523586711295,0.0,0.0,3318,3318,3318,5,9.974385614043158e-08,"[1.5782533864206956, 0.7935445665260324, 0.743217236657556, 0.21081430358983647, 0.16420110903010154, 0.0199999360960951, 0.017587333744069813, 0.017243404158346996, 0.01710065330837996, 0.012304151994123698]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850012}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,13,67,105,89,16,89,True,True,True,,missing_p85_rep13_seed67.csv,LRMC_SoftImpute_completed_p85_rep13_seed67.csv,0.2299526900001183,31726456397414.363,0.6409731570426065,69728475598.71289,678707433933.9615,46.74540871538672,0.02022617682793644,0.20396713568208638,0.1875331304573098,0.026310478740368258,-0.07077738758312753,0.0,0.0,6000,6000,6000,7,1.2856130594916527e-07,"[1.333051350390271, 0.8511962987246995, 0.3506226369066918, 0.27976448713975843, 0.2797644871397583, 0.16437397345104096, 0.031016309450391123, 0.016074467363869773, 0.015813933373738282, 0.012211956912179415]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850013}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,14,68,105,89,16,89,True,True,True,,missing_p85_rep14_seed68.csv,LRMC_SoftImpute_completed_p85_rep14_seed68.csv,0.23112945200000468,33847860966.736855,0.2853934294278045,74390903.22359748,724089528.7240368,46.74540871538672,0.02022617682793644,0.17914999341411095,0.1591630809305298,0.0008650236157173518,-0.08495852758145428,0.0,0.0,6000,6000,6000,4,9.275273810166858e-06,"[1.4048152636111015, 0.9672568874504721, 0.7124591334051054, 0.2886139204496987, 0.019960188926435047, 0.019949660497704216, 0.01993608886766506, 0.01913385224499873, 0.01843330794271564, 0.01813813747637338]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850014}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,15,69,105,89,16,89,True,True,True,,missing_p85_rep15_seed69.csv,LRMC_SoftImpute_completed_p85_rep15_seed69.csv,0.08879098700003851,911.2791818095617,0.23824102228760802,2.0028113885924435,19.494517362292417,46.74540871538672,0.02022617682793644,0.18172168998758587,0.15269578988863788,0.04515227843989661,0.010517000542923328,0.0,0.0,2420,2420,2420,4,9.983124062365227e-08,"[1.5031032042380963, 1.5031032042380956, 0.12087483841748795, 0.1208748384174878, 0.019999574864689916, 0.019999574864689777, 0.017206509793664237, 0.0172065097936642, 0.016996297566750543, 0.016996297566750532]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850015}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,16,70,105,89,16,89,True,True,True,,missing_p85_rep16_seed70.csv,LRMC_SoftImpute_completed_p85_rep16_seed70.csv,0.20246290800014322,8457525638054.137,0.38908034428186183,18587968435.283817,180927408070.1375,46.74540871538672,0.02022617682793644,0.19487099958427032,0.1798729402310509,0.05885578622408869,0.04731054102522556,0.0,0.0,6000,6000,6000,5,1.5954093541342256e-06,"[1.1768883270664923, 1.1001211672315374, 0.5195836496757261, 0.35108311625776234, 0.24589477930281298, 0.01999415365121605, 0.01999392225758246, 0.0182087187066428, 0.018208578396491547, 0.012695380522087832]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850016}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,17,71,105,89,16,89,True,True,True,,missing_p85_rep17_seed71.csv,LRMC_SoftImpute_completed_p85_rep17_seed71.csv,0.08295218000012028,18123768836987.336,0.4937281637083231,39832458982.38975,387712276671.6063,46.74540871538672,0.02022617682793644,0.18897807322707996,0.17173626812905252,-0.0823464183308352,-0.14749148087866043,0.0,0.0,2556,2556,2556,6,9.96988486589662e-08,"[1.46173128518775, 0.6997032190556417, 0.5292532438587461, 0.3446335281693339, 0.10720657656497043, 0.035262485624535087, 0.019999814634807486, 0.019999653190873476, 0.018454030297031774, 0.01654378715468648]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850017}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,18,72,105,89,16,89,True,True,True,,missing_p85_rep18_seed72.csv,LRMC_SoftImpute_completed_p85_rep18_seed72.csv,0.09993385300003865,21104003027217.688,0.5252781100525329,46382424235.64327,451466862889.3834,46.74540871538672,0.02022617682793644,0.1864927028249527,0.16071719583763164,0.03273326614285683,0.04730388926451569,0.0,0.0,2720,2720,2720,4,9.965629029315568e-08,"[1.6549564493790623, 1.2922980206200212, 0.3540122855479869, 0.027508756853302497, 0.019999689680841485, 0.019564701015161542, 0.017697380113905373, 0.015364313237055997, 0.015209602897806774, 0.010592026436580597]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850018}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,19,73,105,89,16,89,True,True,True,,missing_p85_rep19_seed73.csv,LRMC_SoftImpute_completed_p85_rep19_seed73.csv,0.22567348999996284,10603360596138.426,0.40977606501306524,23304089222.282253,226832129347.67264,46.74540871538672,0.02022617682793644,0.17927786623749264,0.1549744457220799,-0.04061033133552878,-0.2572061372087657,0.0,0.0,6000,6000,6000,4,2.1816911029119368e-06,"[1.5731644926800108, 1.0351316166737863, 0.5498181373174307, 0.029720305002072407, 0.019986369958934935, 0.018545022253770867, 0.01817579649937265, 0.017223913974851606, 0.016504527928967193, 0.013754214278925469]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850019}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,20,74,105,89,16,89,True,True,True,,missing_p85_rep20_seed74.csv,LRMC_SoftImpute_completed_p85_rep20_seed74.csv,0.10283890900018378,24328893489732.08,0.5724986015127259,53470095581.82874,520455252362.01385,46.74540871538672,0.02022617682793644,0.19907980492649488,0.18082191250722301,-0.0868895690761625,-0.28241286130313387,0.0,0.0,2893,2893,2893,4,9.980213400013548e-08,"[1.4336704594927372, 0.6894226518400104, 0.5861699504830991, 0.1705670035055887, 0.01762225831547461, 0.017038633336360947, 0.013948226056385831, 0.012491815057472133, 0.010122840861942171, 0.002884235789490812]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850020}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,21,75,105,89,16,89,True,True,True,,missing_p85_rep21_seed75.csv,LRMC_SoftImpute_completed_p85_rep21_seed75.csv,0.12303569699997752,33708994477911.98,0.6406631758866139,74085702149.2571,721118830795.8108,46.74540871538672,0.02022617682793644,0.20186269744289306,0.1845931295387534,0.005176896328553745,-0.008671078627416394,0.0,0.0,3238,3238,3238,6,9.978620282160458e-08,"[1.4061732966537677, 0.7019209734215941, 0.5970248443317633, 0.27884256378344746, 0.2788425637834474, 0.12255494766989687, 0.018163915942196778, 0.01592130684744449, 0.012121554577530811, 0.009203594178665902]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850021}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,22,76,105,89,16,89,True,True,True,,missing_p85_rep22_seed76.csv,LRMC_SoftImpute_completed_p85_rep22_seed76.csv,0.029405474999975922,39507336355698.055,0.7240635378186011,86829310671.86386,845159716032.0435,46.74540871538672,0.02022617682793644,0.21275931156215186,0.20100182253422677,-0.08479158999042631,-0.05576753212164799,0.0,0.0,917,917,917,5,9.983738699646655e-08,"[1.1540639870114442, 0.727362953983685, 0.512870884171304, 0.5128708841713032, 0.43089091986602246, 0.018106716423861583, 0.01810671642386129, 0.017184101501884198, 0.01676113773970529, 0.014114426448342259]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850022}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,23,77,105,89,16,89,True,True,True,,missing_p85_rep23_seed77.csv,LRMC_SoftImpute_completed_p85_rep23_seed77.csv,0.11359533599988936,10894839494091.21,0.3900484747263479,23944702184.81585,233067584464.29123,46.74540871538672,0.02022617682793644,0.16966327520513347,0.14882508142862985,0.03759957066667202,-0.11832605799525289,0.0,0.0,3514,3514,3514,4,9.99661126086825e-08,"[1.654367393129121, 0.7620253858396175, 0.5257356694421189, 0.3838105707052004, 0.019881342410362816, 0.01984819335871942, 0.019756635022608326, 0.01948837643470923, 0.013438343874155012, 0.008137967142197488]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850023}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,24,78,105,89,16,89,True,True,True,,missing_p85_rep24_seed78.csv,LRMC_SoftImpute_completed_p85_rep24_seed78.csv,0.20931417399992824,90155467945.48969,0.2874892076249897,198143885.59448284,1928648618.6142619,46.74540871538672,0.02022617682793644,0.160997942129437,0.13589587560248423,0.013923029358337818,0.0354570093691515,0.0,0.0,5620,5620,5620,5,9.988322553485216e-08,"[1.7024870097892377, 1.2749585311573184, 0.5026885767310808, 0.09488914136116988, 0.03190539975665926, 0.019749434024761387, 0.019563773017479472, 0.017620644759115966, 0.017551761038837686, 0.014396078609782212]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850024}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,25,79,105,89,16,89,True,True,True,,missing_p85_rep25_seed79.csv,LRMC_SoftImpute_completed_p85_rep25_seed79.csv,0.19933035500002916,950.7409853333525,0.24359015365055584,2.089540627106269,20.338703018343843,46.74540871538672,0.02022617682793644,0.19145776446392046,0.1706654319044828,0.0712259115703263,0.2068858752152124,0.0,0.0,6000,6000,6000,4,1.1514073974412485e-07,"[1.3973322370948396, 1.3973322370948396, 0.2262331286707695, 0.22623312867076945, 0.019999291501771464, 0.019999291501771432, 0.019365704835432124, 0.019365704835432113, 0.017031023343511854, 0.017031023343511854]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850025}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,26,80,105,89,16,89,True,True,True,,missing_p85_rep26_seed80.csv,LRMC_SoftImpute_completed_p85_rep26_seed80.csv,0.0971899610001401,17099415594540.697,0.5144467011078939,37581133174.81472,365798825263.28735,46.74540871538672,0.02022617682793644,0.1971212951920705,0.17767145364854772,-0.23223940897471937,-0.4182428121365799,0.0,0.0,2790,2790,2790,5,9.99765511658736e-08,"[1.384058119079848, 0.8476230925301629, 0.5601233811200333, 0.04310416955906375, 0.02951524918974943, 0.01865657934409205, 0.01778158266368172, 0.012469127671907491, 0.012469119457761977, 0.011474350483381197]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850026}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,27,81,105,89,16,89,True,True,True,,missing_p85_rep27_seed81.csv,LRMC_SoftImpute_completed_p85_rep27_seed81.csv,0.12871379000011984,10389703361702.0,0.39055931212251105,22834512882.861538,222261472243.41467,46.74540871538672,0.02022617682793644,0.16861895992134232,0.15504359285780606,0.30426559763972577,0.3197330316376186,0.0,0.0,3911,3911,3911,5,9.99753940631036e-08,"[1.6004224259839666, 0.829716690181848, 0.47339119482643277, 0.341099052406507, 0.04998954924247253, 0.019999989627086153, 0.01913357682736296, 0.018076528324191547, 0.015609797861908352, 0.010686316757268484]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850027}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,28,82,105,89,16,89,True,True,True,,missing_p85_rep28_seed82.csv,LRMC_SoftImpute_completed_p85_rep28_seed82.csv,0.021744008000041504,41427272874927.97,0.7126991293100351,91048951373.46806,886231910542.5164,46.74540871538672,0.02022617682793644,0.21366725199235453,0.20133648301058646,0.1456656206568763,0.017116483536801928,0.0,0.0,670,670,670,6,9.992880183916781e-08,"[1.22462328686609, 0.736488724462596, 0.48764564845120917, 0.4383522851859535, 0.26674833238991197, 0.17663097317025647, 0.01700333457488821, 0.015593891234557596, 0.01386705140022957, 0.01342776448437011]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850028}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,29,83,105,89,16,89,True,True,True,,missing_p85_rep29_seed83.csv,LRMC_SoftImpute_completed_p85_rep29_seed83.csv,0.21474712600002022,29822974091244.344,0.5705464462407772,65544998002.734825,637987235769.4845,46.74540871538672,0.02022617682793644,0.21876644606584855,0.2025728069491344,-0.23335676584753545,-0.09801940017255902,0.0,0.0,6000,6000,6000,7,1.381237193818117e-05,"[1.0116433705489327, 0.9962526911908967, 0.3767277098406829, 0.3767277098406823, 0.2684255819209161, 0.20366156460105198, 0.08464356404908188, 0.018637165944017455, 0.018134141175729784, 0.015250583216145475]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850029}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,30,84,105,89,16,89,True,True,True,,missing_p85_rep30_seed84.csv,LRMC_SoftImpute_completed_p85_rep30_seed84.csv,0.1854490349999196,9817521621754.934,0.4115032278374351,21576970597.26359,210021088520.79407,46.74540871538672,0.02022617682793644,0.18382163633574145,0.16653064765198183,-0.0150595395580474,-0.05980739974933238,0.0,0.0,5194,5194,5194,6,9.994695742392831e-08,"[1.3917357315938466, 0.9706846355296402, 0.7526249061763042, 0.31496550761194625, 0.22226510056073198, 0.16940213104302523, 0.019999821188167316, 0.019999759770531384, 0.01999966653120456, 0.019999441849754804]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850030}"
