method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,masked_file,__metadata_scope,__metadata_source,optimized_variables,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,Delta_init,Delta_final,Delta_reduction_percent,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed
Hyb-Adam-UM,85,3,57,HybAdamUM_completed_p85_rep03_seed57.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep03_seed57.csv,0.8476190476190476,105,89,16,missing_p85_rep03_seed57.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.03246563599987,0.0615775576286612,0.0427000282515285,0.4642985447151169,0.199063670411985,169.93393850033507,2.098645440242645,98.76502277369478,2.098645440242645,0.0009879311738567,0.0046124075609728,0.0448952206840338,0.0,0.0
Hyb-Adam-UM,85,4,58,HybAdamUM_completed_p85_rep04_seed58.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep04_seed58.csv,0.8476190476190476,105,89,16,missing_p85_rep04_seed58.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.10261099399986,0.053814857804591,0.0325273040318642,0.4926177003041269,0.4907388491658155,76.30863498121838,2.086954630802417,97.26511340254471,2.086954630802417,0.0009806260304025,0.004586713474291,0.0446451253321799,0.0,0.0
Hyb-Adam-UM,85,5,59,HybAdamUM_completed_p85_rep05_seed59.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep05_seed59.csv,0.8476190476190476,105,89,16,missing_p85_rep05_seed59.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.873712652,0.0699514315576517,0.0490580497673304,0.2560460579987225,0.292628532516173,62.41277524717706,2.505223990723636,95.98603974778874,2.505223990723636,0.001170215179762,0.0055059867927991,0.0535929422711201,0.0,0.0
Hyb-Adam-UM,85,6,60,HybAdamUM_completed_p85_rep06_seed60.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep06_seed60.csv,0.8476190476190476,105,89,16,missing_p85_rep06_seed60.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,61.36753052299992,0.0628394864951984,0.0381384758703258,0.3621257734977751,0.5078821927136534,54.61755456537351,1.5264431662595843,97.20521510271476,1.5264431662595843,0.000711966538628,0.0033548201456254,0.032654397687556,0.0,0.0
Hyb-Adam-UM,85,7,61,HybAdamUM_completed_p85_rep07_seed61.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep07_seed61.csv,0.8476190476190476,105,89,16,missing_p85_rep07_seed61.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,61.35864792800021,0.0590706106662018,0.0361919301856757,0.4370875613466443,0.6415900578821927,61.12428898003489,1.7572109160818077,97.1251838746856,1.7572109160818077,0.0008237983241704,0.0038620020133666,0.0375910910690872,0.0,0.0
Hyb-Adam-UM,85,8,62,HybAdamUM_completed_p85_rep08_seed62.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep08_seed62.csv,0.8476190476190476,105,89,16,missing_p85_rep08_seed62.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,61.21462867000082,0.0504473958555646,0.0295235836206348,0.5776309045527863,0.6722505958461016,92.90388837147256,2.220561611727666,97.60982920020652,2.220561611727666,0.0010273540921619,0.0048803551906102,0.0475033093677229,0.0,0.0
Hyb-Adam-UM,85,9,63,HybAdamUM_completed_p85_rep09_seed63.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep09_seed63.csv,0.8476190476190476,105,89,16,missing_p85_rep09_seed63.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,59.44058159799988,0.043947630132785,0.0233456677170313,0.6642586981106955,0.8071331290432415,79.56317861819372,5.060771090386544,93.6393050425096,5.060771090386544,0.0023059307301129,0.0111225738250253,0.1082624204058085,0.0,0.0
Hyb-Adam-UM,85,10,64,HybAdamUM_completed_p85_rep10_seed64.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep10_seed64.csv,0.8476190476190476,105,89,16,missing_p85_rep10_seed64.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.712495916999615,0.0613900598247775,0.0403543471997109,0.4687046094422947,0.5603506979911476,65.53798148968599,1.5408875820427694,97.64886322859172,1.5408875820427694,0.0007205364071046,0.0033865661143797,0.032963399495009,0.0,0.0
Hyb-Adam-UM,85,11,65,HybAdamUM_completed_p85_rep11_seed65.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep11_seed65.csv,0.8476190476190476,105,89,16,missing_p85_rep11_seed65.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.36431443699985,0.0593925586168014,0.0368036595353228,0.4523570350425592,0.2077970718420157,121.33397582246144,3.41422234293538,97.18609538689218,3.41422234293538,0.0015773075901009,0.0075037853690887,0.0730386670426427,0.0,0.0
Hyb-Adam-UM,85,12,66,HybAdamUM_completed_p85_rep12_seed66.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep12_seed66.csv,0.8476190476190476,105,89,16,missing_p85_rep12_seed66.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.786241757000425,0.0587872797466285,0.0356610895576232,0.4535842525909656,0.6117126319373511,55.530997883434864,1.3718728651642205,97.52953680385156,1.3718728651642205,0.0006509128987655,0.0030151051981631,0.0293477563436653,0.0,0.0
Hyb-Adam-UM,85,13,67,HybAdamUM_completed_p85_rep13_seed67.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep13_seed67.csv,0.8476190476190476,105,89,16,missing_p85_rep13_seed67.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,61.57778042499922,0.0626491238750472,0.0418061275086406,0.4221014173021281,0.2383724889342867,74.09328845264972,2.9253164790461472,96.0518468809552,2.9253164790461472,0.0013547564007674,0.0064292669869146,0.0625797604393017,0.0,0.0
Hyb-Adam-UM,85,14,68,HybAdamUM_completed_p85_rep14_seed68.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep14_seed68.csv,0.8476190476190476,105,89,16,missing_p85_rep14_seed68.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.772518167999806,0.0519643424194543,0.0283677745659426,0.5584344767625041,0.6871467483827035,64.35323852541744,1.258632886660548,98.0441809681988,1.258632886660548,0.0005949199213205,0.0027662261245286,0.0269252729037805,0.0,0.0
Hyb-Adam-UM,85,15,69,HybAdamUM_completed_p85_rep15_seed69.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep15_seed69.csv,0.8476190476190476,105,89,16,missing_p85_rep15_seed69.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.58101790100045,0.0586459768087465,0.0365616589735072,0.5511805040727636,0.7332652366360233,65.78493115081056,2.1578921161584947,96.71977749553076,2.1578921161584947,0.0010115382680749,0.0047426200355131,0.0461626537334821,0.0,0.0
Hyb-Adam-UM,85,16,70,HybAdamUM_completed_p85_rep16_seed70.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep16_seed70.csv,0.8476190476190476,105,89,16,missing_p85_rep16_seed70.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.00690259800013,0.0641070902780866,0.045907652643232,0.4453172452799794,-0.0145386448757235,96.59767188323023,5.815828963267101,93.979328021179,5.815828963267101,0.0022188993561066,0.0127820416775101,0.1244149772799561,0.0,0.0
Hyb-Adam-UM,85,17,71,HybAdamUM_completed_p85_rep17_seed71.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep17_seed71.csv,0.8476190476190476,105,89,16,missing_p85_rep17_seed71.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.36079709899968,0.0398200218256183,0.0258570711742843,0.7338779194254269,0.7413517194416073,97.73464420310204,3.8404423026160326,96.07054148103796,3.8404423026160326,0.0017692689713741,0.008440532533222,0.0821565669903301,0.0,0.0
Hyb-Adam-UM,85,18,72,HybAdamUM_completed_p85_rep18_seed72.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep18_seed72.csv,0.8476190476190476,105,89,16,missing_p85_rep18_seed72.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,59.07714679699984,0.0555999320645175,0.0361512919260405,0.5133926263758951,0.4277664283282262,53.7373558675815,2.898690013552632,94.60581942160398,2.898690013552632,0.0013540263534964,0.0063707472825332,0.0620101544346642,0.0,0.0
Hyb-Adam-UM,85,19,73,HybAdamUM_completed_p85_rep19_seed73.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep19_seed73.csv,0.8476190476190476,105,89,16,missing_p85_rep19_seed73.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.04597310099962,0.0569670485212325,0.035316985244128,0.4071890896046192,0.1493871297242084,79.37612232506608,2.015244428705508,97.4611452793668,2.015244428705508,0.0009192355463423,0.0044291086345176,0.0431110666071076,0.0,0.0
Hyb-Adam-UM,85,20,74,HybAdamUM_completed_p85_rep20_seed74.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep20_seed74.csv,0.8476190476190476,105,89,16,missing_p85_rep20_seed74.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.6493975809999,0.0465669748452652,0.0277105915066963,0.6817808553327661,0.4992849846782432,76.39905415620478,3.8848970884638296,94.91499321376308,3.8848970884638296,0.0017779880082269,0.0085382353592611,0.0831075648972789,0.0,0.0
Hyb-Adam-UM,85,21,75,HybAdamUM_completed_p85_rep21_seed75.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep21_seed75.csv,0.8476190476190476,105,89,16,missing_p85_rep21_seed75.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.89637953400052,0.0641564807715581,0.0383103085429395,0.2742126663824791,0.130949948927477,50.819651856336016,1.972802128262932,96.11803297307128,1.972802128262932,0.0009278742423366,0.0043358288533251,0.0422031207444243,0.0,0.0
Hyb-Adam-UM,85,22,76,HybAdamUM_completed_p85_rep22_seed76.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep22_seed76.csv,0.8476190476190476,105,89,16,missing_p85_rep22_seed76.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.90350930299974,0.0555300108427101,0.035161648043313,0.4979149291746358,0.34812734082397,169.52127960723016,2.350342889182403,98.61354108780444,2.350342889182403,0.0010953958315243,0.0051655887674338,0.0502796521363768,0.0,0.0
Hyb-Adam-UM,85,23,77,HybAdamUM_completed_p85_rep23_seed77.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep23_seed77.csv,0.8476190476190476,105,89,16,missing_p85_rep23_seed77.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.61669784400056,0.0543502972394013,0.0328354283967929,0.5894023663183381,0.6739870616275112,38.69678513462053,1.6724738957836691,95.67800299181089,1.6724738957836691,0.0007886356359285,0.0036757668039201,0.0357783564577788,0.0,0.0
Hyb-Adam-UM,85,24,78,HybAdamUM_completed_p85_rep24_seed78.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep24_seed78.csv,0.8476190476190476,105,89,16,missing_p85_rep24_seed78.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.52326000199992,0.0502819944461336,0.0297136405614168,0.6348361300633303,0.7254681647940076,57.96066322765024,3.560179144657877,93.8575941916422,3.560179144657877,0.0016191680952037,0.0078245695486986,0.0761610443141982,0.0,0.0
Hyb-Adam-UM,85,25,79,HybAdamUM_completed_p85_rep25_seed79.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep25_seed79.csv,0.8476190476190476,105,89,16,missing_p85_rep25_seed79.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.507891670999925,0.0761661454866495,0.0542867647838059,0.0163982523122553,0.0233401430030643,130.57087643562224,1.8208299526318683,98.6054853866822,1.8208299526318683,0.0008568354282817,0.0040018240717183,0.0389520597352809,0.0,0.0
Hyb-Adam-UM,85,26,80,HybAdamUM_completed_p85_rep26_seed80.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep26_seed80.csv,0.8476190476190476,105,89,16,missing_p85_rep26_seed80.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,61.18831010899976,0.0281672181045166,0.0173825835595084,0.8394749974976911,0.6225059584610148,139.34546129097126,4.048768380633738,97.09443828085698,4.048768380633738,0.0018739708607616,0.0088983920453488,0.0866131774627321,0.0,0.0
Hyb-Adam-UM,85,27,81,HybAdamUM_completed_p85_rep27_seed81.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep27_seed81.csv,0.8476190476190476,105,89,16,missing_p85_rep27_seed81.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.72463278600026,0.0688883931789627,0.0459408254829421,0.0985838691265873,-0.183043922369765,115.2868753225496,1.6668774054928508,98.5541481622871,1.6668774054928508,0.0007831893114464,0.003663466825259,0.0356586336776253,0.0,0.0
Hyb-Adam-UM,85,28,82,HybAdamUM_completed_p85_rep28_seed82.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep28_seed82.csv,0.8476190476190476,105,89,16,missing_p85_rep28_seed82.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.2494969899999,0.0661500412181824,0.0444842144462587,0.2836042041644565,-0.0206162751106571,81.74962787540349,2.639114267497331,96.7717109715537,2.639114267497331,0.001211452828143,0.0058002511373567,0.0564571867060954,0.0,0.0
Hyb-Adam-UM,85,29,83,HybAdamUM_completed_p85_rep29_seed83.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep29_seed83.csv,0.8476190476190476,105,89,16,missing_p85_rep29_seed83.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.17997250999997,0.0486582613510674,0.0305684830496078,0.5794072890607441,0.6249063670411986,99.03643029198524,3.4768508316765785,96.48932133213414,3.4768508316765785,0.0015805839318168,0.0076414303992891,0.0743784454393301,0.0,0.0
Hyb-Adam-UM,85,30,84,HybAdamUM_completed_p85_rep30_seed84.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p85_rep30_seed84.csv,0.8476190476190476,105,89,16,missing_p85_rep30_seed84.csv,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,89.0,60.3949199409999,0.0766830799901848,0.0544628699339569,0.1306807881037404,0.089632277834525,28.07307671301155,0.8880127726921428,96.83678144091505,0.8880127726921428,0.0004195763285034,0.0019516764234992,0.0189967912805914,0.0,0.0
