method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,masked_file,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,completed_file,error_message
Hyb-Adam-UM,50,7,61,HybAdamUM_completed_p50_rep07_seed61.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep07_seed61.csv,0.4952380952380952,105,52,53,52,missing_p50_rep07_seed61.csv,0.034805962377988,0.0165480559179351,0.8555876569515246,0.8900367113463672,35.00970141100015,True,True,True,5000,4500,0.0101882299183699,0.4818575109000917,0.0,0.0,HybAdamUM_completed_p50_rep07_seed61.csv,
Hyb-Adam-UM,50,8,62,HybAdamUM_completed_p50_rep08_seed62.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep08_seed62.csv,0.4952380952380952,105,52,53,52,missing_p50_rep08_seed62.csv,0.0114726660441811,0.0065172450567286,0.973175264551694,0.915905404251686,35.15135129999999,True,True,True,5000,4500,0.0110139975694535,0.536531810888716,0.0,0.0,HybAdamUM_completed_p50_rep08_seed62.csv,
Hyb-Adam-UM,50,9,63,HybAdamUM_completed_p50_rep09_seed63.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep09_seed63.csv,0.4952380952380952,105,52,53,52,missing_p50_rep09_seed63.csv,0.0197663736048092,0.010460645078246,0.94921966896627,0.8915734653803465,34.90020900699983,True,True,True,5000,4500,0.0103687844970141,0.5009258044637083,0.0,0.0,HybAdamUM_completed_p50_rep09_seed63.csv,
Hyb-Adam-UM,50,10,64,HybAdamUM_completed_p50_rep10_seed64.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep10_seed64.csv,0.4952380952380952,105,52,53,52,missing_p50_rep10_seed64.csv,0.0353220693425906,0.0176192667665113,0.85427761835711,0.9059165030308204,34.783616131999906,True,True,True,5000,4500,0.0097441025293662,0.4660230539159982,0.0,0.0,HybAdamUM_completed_p50_rep10_seed64.csv,
Hyb-Adam-UM,50,11,65,HybAdamUM_completed_p50_rep11_seed65.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep11_seed65.csv,0.4952380952380952,105,52,53,52,missing_p50_rep11_seed65.csv,0.0190177309597111,0.0096712517215322,0.931767044180015,0.920430291129514,35.18726317799997,True,True,True,5000,4500,0.0117191520776168,0.5662358871853063,0.0,0.0,HybAdamUM_completed_p50_rep11_seed65.csv,
Hyb-Adam-UM,50,12,66,HybAdamUM_completed_p50_rep12_seed66.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep12_seed66.csv,0.4952380952380952,105,52,53,52,missing_p50_rep12_seed66.csv,0.0186966883138237,0.0094720793459376,0.960174554759286,0.939639716554256,35.27801659600004,True,True,True,5000,5000,0.0106855723820156,0.5133653134634895,0.0,0.0,HybAdamUM_completed_p50_rep12_seed66.csv,
Hyb-Adam-UM,50,13,67,HybAdamUM_completed_p50_rep13_seed67.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep13_seed67.csv,0.4952380952380952,105,52,53,52,missing_p50_rep13_seed67.csv,0.0394349217219483,0.0194636204104274,0.8355915322701222,0.8852556987962094,34.99878952400013,True,True,True,5000,5000,0.0090691634924612,0.4256600079582786,0.0,0.0,HybAdamUM_completed_p50_rep13_seed67.csv,
Hyb-Adam-UM,50,14,68,HybAdamUM_completed_p50_rep14_seed68.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep14_seed68.csv,0.4952380952380952,105,52,53,52,missing_p50_rep14_seed68.csv,0.0256377826768999,0.0124040733395675,0.929404241532234,0.9086485102023392,35.04673881000008,True,True,True,5000,5000,0.0104708985464165,0.5003832758820228,0.0,0.0,HybAdamUM_completed_p50_rep14_seed68.csv,
Hyb-Adam-UM,50,15,69,HybAdamUM_completed_p50_rep15_seed69.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep15_seed69.csv,0.4952380952380952,105,52,53,52,missing_p50_rep15_seed69.csv,0.0219076107646345,0.0109444287323729,0.91850193488658,0.911636643046188,34.63179643100011,True,True,True,5000,4500,0.0133449062483357,0.6814837707579956,0.0,0.0,HybAdamUM_completed_p50_rep15_seed69.csv,
Hyb-Adam-UM,50,16,70,HybAdamUM_completed_p50_rep16_seed70.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep16_seed70.csv,0.4952380952380952,105,52,53,52,missing_p50_rep16_seed70.csv,0.0182180236498333,0.0108449262590975,0.9341071961190952,0.8342013147784513,34.76657504600007,True,True,True,5000,4500,0.0100185692762706,0.4835827777666533,0.0,0.0,HybAdamUM_completed_p50_rep16_seed70.csv,
Hyb-Adam-UM,50,17,71,HybAdamUM_completed_p50_rep17_seed71.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep17_seed71.csv,0.4952380952380952,105,52,53,52,missing_p50_rep17_seed71.csv,0.0216086153082478,0.0124362658264086,0.9208685463890768,0.918466660974985,35.07915999300008,True,True,True,5000,5000,0.011947304024599,0.5744511001733772,0.0,0.0,HybAdamUM_completed_p50_rep17_seed71.csv,
Hyb-Adam-UM,50,18,72,HybAdamUM_completed_p50_rep18_seed72.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep18_seed72.csv,0.4952380952380952,105,52,53,52,missing_p50_rep18_seed72.csv,0.015048082756742,0.0080032386657848,0.958568278531921,0.9073678818406896,35.192783898000016,True,True,True,5000,5000,0.0107057808805129,0.5138271062017323,0.0,0.0,HybAdamUM_completed_p50_rep18_seed72.csv,
Hyb-Adam-UM,50,19,73,HybAdamUM_completed_p50_rep19_seed73.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep19_seed73.csv,0.4952380952380952,105,52,53,52,missing_p50_rep19_seed73.csv,0.0209304248071095,0.0097756160046123,0.9492709657238928,0.9592760180995474,35.264102559000094,True,True,True,5000,4500,0.0099105245914165,0.4710909660056384,0.0,0.0,HybAdamUM_completed_p50_rep19_seed73.csv,
Hyb-Adam-UM,50,20,74,HybAdamUM_completed_p50_rep20_seed74.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep20_seed74.csv,0.4952380952380952,105,52,53,52,missing_p50_rep20_seed74.csv,0.0091503986798097,0.0056551291643663,0.9837711907373626,0.9099291385639886,35.09433184900013,True,True,True,5000,4500,0.0098259922420885,0.4741098862811237,0.0,0.0,HybAdamUM_completed_p50_rep20_seed74.csv,
Hyb-Adam-UM,50,21,75,HybAdamUM_completed_p50_rep21_seed75.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep21_seed75.csv,0.4952380952380952,105,52,53,52,missing_p50_rep21_seed75.csv,0.0092621815631938,0.0049458322534997,0.9870504650354572,0.9753265602322204,34.746771008,True,True,True,5000,4500,0.0122052865528708,0.5970476410022852,0.0,0.0,HybAdamUM_completed_p50_rep21_seed75.csv,
Hyb-Adam-UM,50,22,76,HybAdamUM_completed_p50_rep22_seed76.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep22_seed76.csv,0.4952380952380952,105,52,53,52,missing_p50_rep22_seed76.csv,0.0095597999819532,0.0063074903049823,0.9797781522493356,0.9071971313924698,34.85379719100001,True,True,True,5000,5000,0.0121723290995209,0.5923699867100931,0.0,0.0,HybAdamUM_completed_p50_rep22_seed76.csv,
Hyb-Adam-UM,50,23,77,HybAdamUM_completed_p50_rep23_seed77.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep23_seed77.csv,0.4952380952380952,105,52,53,52,missing_p50_rep23_seed77.csv,0.0176549262934633,0.0103028045216429,0.9481415856472926,0.8745837957824639,35.194176621999986,True,True,True,5000,4500,0.0106723239207368,0.5189983731920029,0.0,0.0,HybAdamUM_completed_p50_rep23_seed77.csv,
