method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,error_message,masked_file,completed_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,iters_used,epochs_used,convergence_epoch,final_rank,last_rel_change,last_singular_values_json,lrmc_config_json
LRMC-SoftImpute,85,0.85,0.8476190476190476,7,61,105,89,16,89,True,True,True,,missing_p85_rep07_seed61.csv,LRMC_SoftImpute_completed_p85_rep07_seed61.csv,0.08738318699761294,5314535645939.801,0.3979146888375784,11680298122.944616,90809574685.05861,58.523957020737264,0.022445654481427994,0.09571618830785947,0.0842858617185057,0.1292488090569134,0.1953875139070627,0.0,0.0,2403,2403,2403,7,9.973276249509038e-08,"[0.7828812473647377, 0.47703987126414954, 0.4066787096865986, 0.11078460839922201, 0.040658186651356364, 0.031891170648851684, 0.020000246104203045, 0.019999988313348073, 0.018794946235771846, 0.018377620935166115]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850007}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,8,62,105,89,16,89,True,True,True,,missing_p85_rep08_seed62.csv,LRMC_SoftImpute_completed_p85_rep08_seed62.csv,0.2322849460033467,80227840304.7615,0.33210315637275467,176324923.74672857,1370854678.8169796,58.523957020737264,0.022445654481427994,0.10001945828839082,0.09097510974683976,0.08197672224651249,0.26827149829217356,0.0,0.0,6000,6000,6000,5,1.0300168574264427e-06,"[0.7354680440356236, 0.614563860339459, 0.2881413002778171, 0.23293958458152747, 0.18009689357261366, 0.019999476614304304, 0.019999056496560707, 0.01806739196846804, 0.017304384829101686, 0.011685514826723378]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850008}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,9,63,105,89,16,89,True,True,True,,missing_p85_rep09_seed63.csv,LRMC_SoftImpute_completed_p85_rep09_seed63.csv,0.21088943601353094,8923790851451.363,0.5064586183780279,19612727146.04695,152480989080.9216,58.523957020737264,0.022445654481427994,0.10366352516923362,0.09301722701957593,0.08574460543060305,-0.021317241993003794,0.0,0.0,6000,6000,6000,5,5.109794334692457e-06,"[0.731647670493779, 0.4071117864988867, 0.3254756716601936, 0.07891739313553113, 0.07190071420615088, 0.019993753117113156, 0.019015813435589418, 0.016308951402503186, 0.010801672348092756, 0.007424489166529489]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850009}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,10,64,105,89,16,89,True,True,True,,missing_p85_rep10_seed64.csv,LRMC_SoftImpute_completed_p85_rep10_seed64.csv,0.2276337439980125,11708685054077.906,0.5266852472077523,25733373745.226166,200066530872.63177,58.523957020737264,0.022445654481427994,0.10630801977337205,0.09420790432340644,-0.030274470851891947,0.040851580073360406,0.0,0.0,6000,6000,6000,7,1.8221794165490705e-07,"[0.8187597860359147, 0.7563160999013306, 0.11933071831331203, 0.11933071831331186, 0.06981565405934315, 0.024564556869688767, 0.020476974028958015, 0.018468174238567895, 0.018087446994762602, 0.01562832829459202]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850010}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,11,65,105,89,16,89,True,True,True,,missing_p85_rep11_seed65.csv,LRMC_SoftImpute_completed_p85_rep11_seed65.csv,0.1564142770075705,30128265003.328484,0.26362481769076157,66215967.04028238,514802254.27431184,58.523957020737264,0.022445654481427994,0.08794964834361596,0.07620802603872215,0.04233117012377236,-0.05803870658333955,0.0,0.0,4130,4130,4130,4,9.97991980781313e-08,"[0.8780668808459589, 0.5835240819934532, 0.36657382535215544, 0.07658219904711644, 0.019999817580594378, 0.019510581517655882, 0.018502085496114994, 0.01644092442383585, 0.015879505349764553, 0.015003211411328573]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850011}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,12,66,105,89,16,89,True,True,True,,missing_p85_rep12_seed66.csv,LRMC_SoftImpute_completed_p85_rep12_seed66.csv,0.10130867500265595,5800922655926.9795,0.426169027639652,12749280562.476877,99120479052.21945,58.523957020737264,0.022445654481427994,0.09504877385353946,0.08391824513470837,0.031368639667611664,0.003848036650133699,0.0,0.0,2731,2731,2731,4,9.97449366382288e-08,"[0.8526202489417222, 0.6238852031348551, 0.15701128274466325, 0.09954856726442586, 0.018894609899405806, 0.01854811745994056, 0.018234942157949956, 0.017327703883698246, 0.017153008850376062, 0.013954875304681215]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850012}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,13,67,105,89,16,89,True,True,True,,missing_p85_rep13_seed67.csv,LRMC_SoftImpute_completed_p85_rep13_seed67.csv,0.02326903899665922,16601068464621.418,0.6508108297015649,36485864757.409706,283662782042.2161,58.523957020737264,0.022445654481427994,0.10925113459204734,0.09668991681192078,0.2509293185739998,0.06667790391973245,0.0,0.0,642,642,642,5,9.978557890523567e-08,"[0.7424384698270861, 0.6582867988182224, 0.09019640565608839, 0.0404875658458899, 0.04048756584588989, 0.019182787396359972, 0.01917082059986873, 0.015498127874227661, 0.014877028094649644, 0.01054034734765911]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850013}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,14,68,105,89,16,89,True,True,True,,missing_p85_rep14_seed68.csv,LRMC_SoftImpute_completed_p85_rep14_seed68.csv,0.1855493359907996,309101262723.1636,0.31654544042511834,679343434.5564035,5281619330.928653,58.523957020737264,0.022445654481427994,0.08608531312184896,0.07692934758858472,0.4915054362980113,0.5061389384964953,0.0,0.0,5019,5019,5019,4,9.996381855161861e-08,"[0.8170842774081561, 0.6682622770317093, 0.31045192110177183, 0.17796148530499056, 0.01999985978322407, 0.01999985645195982, 0.019999781384277833, 0.019047450345005684, 0.01897328908030526, 0.017283040215192315]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850014}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,15,69,105,89,16,89,True,True,True,,missing_p85_rep15_seed69.csv,LRMC_SoftImpute_completed_p85_rep15_seed69.csv,0.2232561499986332,1092.8522539054388,0.25754328623746425,2.401873085506459,18.673587869634307,58.523957020737264,0.022445654481427994,0.10407437560381247,0.09228261579623005,0.11566511841127054,0.21936074519184015,0.0,0.0,6000,6000,6000,4,1.2772862379902926e-07,"[0.717830191830956, 0.7178301918309558, 0.1391463998848349, 0.1391463998848349, 0.018961756272047662, 0.018961756272046444, 0.018278788976285876, 0.018278788976285647, 0.01538097011074058, 0.015380970110739892]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850015}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,16,70,105,89,16,89,True,True,True,,missing_p85_rep16_seed70.csv,LRMC_SoftImpute_completed_p85_rep16_seed70.csv,0.07919501900323667,5380414843823.02,0.4049830944751051,11825087568.8418,91935253829.75273,58.523957020737264,0.022445654481427994,0.09836098321855755,0.08265070782538997,0.19303136936454485,0.11757603164269814,0.0,0.0,2147,2147,2147,4,9.950978314365605e-08,"[0.8358412585769743, 0.6634982279753534, 0.18094303149170024, 0.026588272040802895, 0.01999980722415268, 0.0188581108320582, 0.0185889414192851, 0.014185567366376125, 0.011217588639103514, 0.006740485215295011]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850016}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,17,71,105,89,16,89,True,True,True,,missing_p85_rep17_seed71.csv,LRMC_SoftImpute_completed_p85_rep17_seed71.csv,0.2162921830022242,10846695132330.428,0.5071901818562605,23838890400.726215,185337692194.7884,58.523957020737264,0.022445654481427994,0.09773596965300693,0.08609278507279418,0.08471200580929644,0.23049083597060047,0.0,0.0,6000,6000,6000,5,5.5930014183288355e-06,"[0.8681250671607801, 0.5461981166174983, 0.27097685798075893, 0.10186414664486922, 0.05474149627796025, 0.019233090973447522, 0.018745624836162194, 0.017798840748585013, 0.015068773111599829, 0.008312655565484479]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850017}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,18,72,105,89,16,89,True,True,True,,missing_p85_rep18_seed72.csv,LRMC_SoftImpute_completed_p85_rep18_seed72.csv,0.06939576500735711,11782349831888.098,0.5201242050040664,25895274355.798016,201325242374.0446,58.523957020737264,0.022445654481427994,0.0931686761640962,0.07976599411743465,0.17697750642159513,0.18058497563727008,0.0,0.0,1878,1878,1878,3,9.977506614625623e-08,"[0.9164352609168821, 0.5457887402178477, 0.3747596263952881, 0.01953192817533151, 0.018312156546946543, 0.01582463652057793, 0.01525325049334868, 0.012808620062970828, 0.010971838236017672, 0.007760072578369191]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850018}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,19,73,105,89,16,89,True,True,True,,missing_p85_rep19_seed73.csv,LRMC_SoftImpute_completed_p85_rep19_seed73.csv,0.09262858200236224,6075138305709.248,0.417557639740021,13351952320.240105,103806007231.47609,58.523957020737264,0.022445654481427994,0.08872785475522532,0.07495289741446816,0.29572113718126425,0.2355638121960226,0.0,0.0,2457,2457,2457,3,9.980016894922351e-08,"[0.9183163339383928, 0.5771278143993969, 0.3471156750789305, 0.019789562438048365, 0.019212981800274333, 0.018225692900314817, 0.01714317263654768, 0.017021750019942408, 0.01474688403477493, 0.007312071583644598]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850019}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,20,74,105,89,16,89,True,True,True,,missing_p85_rep20_seed74.csv,LRMC_SoftImpute_completed_p85_rep20_seed74.csv,0.08804423300898634,14383143031328.184,0.5885108639955,31611303365.556446,245765046718.0763,58.523957020737264,0.022445654481427994,0.10113391157033387,0.09144587074889836,0.15626502701775452,0.24174998209589785,0.0,0.0,2458,2458,2458,4,9.969596287504543e-08,"[0.819413758930709, 0.40304850650909585, 0.3371260793335027, 0.09871353210793705, 0.01891430409246607, 0.01764403272433031, 0.01683828139066974, 0.016345771612249423, 0.012511657096776306, 0.007687826532250314]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850020}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,21,75,105,89,16,89,True,True,True,,missing_p85_rep21_seed75.csv,LRMC_SoftImpute_completed_p85_rep21_seed75.csv,0.08464338599878829,17635642957886.977,0.6372773797635646,38759654852.49885,301340576674.2327,58.523957020737264,0.022445654481427994,0.1098637769229564,0.10005393661853668,-0.035937125662659726,-0.061107560613448304,0.0,0.0,1978,1978,1978,6,9.980563178383852e-08,"[0.7209023177663734, 0.40445381602361863, 0.22855677026162668, 0.15092257708575982, 0.15092257708575973, 0.1105750127570065, 0.01976937746028231, 0.014474561790688262, 0.014050016774198504, 0.00977830753288517]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850021}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,22,76,105,89,16,89,True,True,True,,missing_p85_rep22_seed76.csv,LRMC_SoftImpute_completed_p85_rep22_seed76.csv,0.03335450799204409,20132011258343.05,0.7259477267483577,44246178589.764946,343996070723.8151,58.523957020737264,0.022445654481427994,0.11125190899119064,0.10283434948212253,0.14250113900389857,0.23425709631062397,0.0,0.0,880,880,880,5,9.9886457822769e-08,"[0.6824658613927634, 0.41351872377542803, 0.27418762876181874, 0.1770443753658629, 0.1770443753658628, 0.01968066566076125, 0.019605998406328377, 0.015911981263919385, 0.015165041924282944, 0.010187896482588416]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850022}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,23,77,105,89,16,89,True,True,True,,missing_p85_rep23_seed77.csv,LRMC_SoftImpute_completed_p85_rep23_seed77.csv,0.04294262199255172,4529608247442.801,0.433966084701126,9955182961.412748,77397504851.5224,58.523957020737264,0.022445654481427994,0.10560771576727564,0.09613879166121558,0.14580126992707668,0.16683690716176466,0.0,0.0,1140,1140,1140,7,9.964140308682149e-08,"[0.6540135656141612, 0.45199707549549617, 0.26310174332346975, 0.19038808228933715, 0.17189394287885792, 0.05857872754171975, 0.025244805076722283, 0.01715733978057685, 0.01602245074148164, 0.013400251054461208]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850023}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,24,78,105,89,16,89,True,True,True,,missing_p85_rep24_seed78.csv,LRMC_SoftImpute_completed_p85_rep24_seed78.csv,0.13025861399364658,3514.2417163998434,0.26443287000114474,7.723608167911744,60.04791704625533,58.523957020737264,0.022445654481427994,0.0815126266364094,0.07043528250738612,0.09085687562463156,0.16903302689819547,0.0,0.0,3075,3075,3075,3,9.974072753330347e-08,"[0.9751714209887923, 0.5741527691962495, 0.41220372242825004, 0.019134987509670645, 0.018685834375534328, 0.0170456795526476, 0.016891046305390053, 0.016381667877869845, 0.014456456477682528, 0.012509636089246797]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850024}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,25,79,105,89,16,89,True,True,True,,missing_p85_rep25_seed79.csv,LRMC_SoftImpute_completed_p85_rep25_seed79.csv,0.14297478301159572,1428.887997348647,0.2818339396412486,3.1404131809860374,24.415437200227895,58.523957020737264,0.022445654481427994,0.11198271290858919,0.10091617067004585,-0.07279399648781103,-0.1260726493433265,0.0,0.0,4139,4139,4139,4,9.985468996679586e-08,"[0.6354863566027541, 0.635486356602754, 0.20647760870056356, 0.20647760870056334, 0.0199998072722734, 0.019999807272273375, 0.019999577721953165, 0.019999577721953148, 0.01268777170569009, 0.012687771705690085]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850025}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,26,80,105,89,16,89,True,True,True,,missing_p85_rep26_seed80.csv,LRMC_SoftImpute_completed_p85_rep26_seed80.csv,0.05050093599129468,10237155510438.34,0.5126920173374844,22499242880.084263,174922476735.6542,58.523957020737264,0.022445654481427994,0.09726716796959677,0.08563650831687271,0.23992933756118814,0.18297438806733368,0.0,0.0,1313,1313,1313,4,9.992284299849441e-08,"[0.8223405700999082, 0.5094611950208096, 0.2890795335965505, 0.04816973300351482, 0.018562217891116162, 0.016717756319125754, 0.014742936268722657, 0.014391228555498275, 0.014374897039868707, 0.007531419608746775]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850026}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,27,81,105,89,16,89,True,True,True,,missing_p85_rep27_seed81.csv,LRMC_SoftImpute_completed_p85_rep27_seed81.csv,0.12523794099979568,4908899544762.954,0.43248304603754123,10788790208.27023,83878462678.51547,58.523957020737264,0.022445654481427994,0.09991355623716651,0.08949390288198854,0.02823186179104226,-0.09425127128160263,0.0,0.0,3549,3549,3549,4,9.995121304791614e-08,"[0.7660633735015652, 0.4387503629126399, 0.29476969185931895, 0.04518057242969344, 0.01957341691517596, 0.019279959493267076, 0.018960409397500204, 0.017752808803743487, 0.01508424103611753, 0.012200105422649696]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850027}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,28,82,105,89,16,89,True,True,True,,missing_p85_rep28_seed82.csv,LRMC_SoftImpute_completed_p85_rep28_seed82.csv,0.011308743996778503,22209972058887.918,0.7148851684666897,48813125404.14927,379502227626.50995,58.523957020737264,0.022445654481427994,0.11578303217829732,0.10705295797478197,0.04951537842578918,-0.07174407030962376,0.0,0.0,326,326,326,6,9.846170846392476e-08,"[0.6460318047109956, 0.38287275500675966, 0.2824862743696003, 0.2578200482546434, 0.16557125429295202, 0.11952042794234928, 0.017974808123000355, 0.01646373563760632, 0.012654960522620304, 0.005947182050317168]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850028}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,29,83,105,89,16,89,True,True,True,,missing_p85_rep29_seed83.csv,LRMC_SoftImpute_completed_p85_rep29_seed83.csv,0.04052863000833895,16720228876850.684,0.6124628866761174,36747755773.2982,285698878340.1312,58.523957020737264,0.022445654481427994,0.11043235324169506,0.10024384918602594,0.18659815135756527,0.12626692535352116,0.0,0.0,910,910,910,7,9.92654874624624e-08,"[0.6655933237676629, 0.5559799494384559, 0.23301488230529732, 0.14009339921350952, 0.1284102267418989, 0.1284102267418988, 0.021523018480606376, 0.019999914527156295, 0.019467720757288903, 0.016157399860516074]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850029}"
LRMC-SoftImpute,85,0.85,0.8476190476190476,30,84,105,89,16,89,True,True,True,,missing_p85_rep30_seed84.csv,LRMC_SoftImpute_completed_p85_rep30_seed84.csv,0.21333057200536132,4435878603705.609,0.4624321063193605,9749183744.407932,75795944592.97769,58.523957020737264,0.022445654481427994,0.10968409534658766,0.10122892825475706,-0.07920662872318136,0.1077136179789405,0.0,0.0,6000,6000,6000,7,2.4269946521070833e-07,"[0.721076878300029, 0.5364678782362418, 0.24040003932941945, 0.1783777330872737, 0.1313839139652049, 0.04131750165196838, 0.021443801625125485, 0.019999696623014783, 0.01968265144238174, 0.019448839850980663]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 850030}"
