method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
MDS-SMACOF,65,9,63,MDS_SMACOF_completed_p65_rep09_seed63.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep09_seed63.csv,True,,MDS-SMACOF_NJ_p65_rep09_seed63.treefile,0.6476190476190476,105,68,37,210,68,0.0460044677142749,0.0381898893636039,0.7033124765493675,0.5672023514142841,0.0112327350000214,True,True,True,205,205,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T2;T10|T9;T13|T14;T3|T4;T1|T2|T5;T1|T2|T5|T6;T11|T12|T13|T14;T1|T2|T5|T6|T8;T1|T2|T5|T6|T7|T8;T11|T12|T13|T14|T15|T3|T4,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4187121274979948,0.47487706959609544,0.7173615299884747,0.7340037321169396,0.41776478843275466,0.4741073470188353,0.7087749807407567,0.708355795148248,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,10,64,MDS_SMACOF_completed_p65_rep10_seed64.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep10_seed64.csv,True,,MDS-SMACOF_NJ_p65_rep10_seed64.treefile,0.6476190476190476,105,68,37,210,68,0.0559563562827508,0.0452223868011887,0.4906851363567041,0.6110241630721075,0.0072543690000657,True,True,True,161,161,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T11|T15;T12|T13;T3|T5;T11|T15|T2;T12|T13|T14;T3|T5|T6;T1|T3|T5|T6;T12|T13|T14|T4;T11|T12|T13|T14|T15|T2|T4,T11|T12;T14|T15;T2|T3;T1|T2|T3;T13|T14|T15;T1|T2|T3|T4;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.42128480559739234,0.476528795627559,0.6119480220046656,0.6090089156126892,0.42136760319884126,0.4753380826695939,0.5855172231341378,0.7113518556914783,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,11,65,MDS_SMACOF_completed_p65_rep11_seed65.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep11_seed65.csv,True,,MDS-SMACOF_NJ_p65_rep11_seed65.treefile,0.6476190476190476,105,68,37,210,68,0.048775724875869,0.0388656493962523,0.5718027129786247,0.71534908577318,0.0126965619999737,True,True,True,206,206,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T3;T10|T9;T12|T14;T2|T8;T1|T3|T4;T10|T7|T9;T12|T14|T15;T13|T2|T8;T1|T3|T4|T5;T11|T12|T14|T15;T1|T3|T4|T5|T6;T10|T13|T2|T7|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4146558427957442,0.47254338110668787,0.626794730887924,0.6883164005805515,0.4152385137370028,0.47100248687155094,0.6778805435603059,0.7672299398714493,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,12,66,MDS_SMACOF_completed_p65_rep12_seed66.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep12_seed66.csv,True,,MDS-SMACOF_NJ_p65_rep12_seed66.treefile,0.6476190476190476,105,68,37,210,68,0.0477987147414654,0.0376580519899562,0.5473250173696023,0.6695804863152268,0.0069756549999056,True,True,True,156,156,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T1|T5;T12|T14;T13|T15;T11|T12|T14;T2|T3|T6;T1|T13|T15|T5;T2|T3|T4|T6;T10|T11|T12|T14|T7|T8|T9,T11|T12;T14|T15;T1|T2|T3;T13|T14|T15;T1|T2|T3|T4;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4120787008894834,0.4685904668553701,0.7117325640697082,0.7419344806137259,0.4140549341215339,0.4686807134512833,0.6730132990440131,0.7451275139954385,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,13,67,MDS_SMACOF_completed_p65_rep13_seed67.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep13_seed67.csv,True,,MDS-SMACOF_NJ_p65_rep13_seed67.treefile,0.6476190476190476,105,68,37,210,68,0.0583824941007232,0.04555663624401,0.4871969147271122,0.7863114097034011,0.0066817060001085,True,True,True,153,153,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T1|T10;T2|T5;T7|T9;T11|T14|T15;T2|T4|T5;T11|T13|T14|T15;T6|T7|T8|T9;T1|T10|T2|T4|T5;T11|T12|T13|T14|T15|T3,T11|T12;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4098943216951755,0.4659117623246694,0.6413406842265118,0.6906178726933443,0.4106356889963202,0.46621666368921016,0.5465719984381684,0.7268297739995853,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,14,68,MDS_SMACOF_completed_p65_rep14_seed68.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep14_seed68.csv,True,,MDS-SMACOF_NJ_p65_rep14_seed68.treefile,0.6476190476190476,105,68,37,210,68,0.051671226740372,0.0397279509097696,0.5324614527934012,0.6670611138680002,0.0124514599999656,True,True,True,262,262,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T1|T3;T10|T9;T13|T14;T2|T6;T4|T5;T1|T2|T3|T6;T11|T12|T13|T14|T15|T4|T5,T14|T15;T2|T3;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4125162485695457,0.4681566848373662,0.7567161898628427,0.8260211486626581,0.41402254492284374,0.46860116037765176,0.6386613662259514,0.7352166701223305,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,15,69,MDS_SMACOF_completed_p65_rep15_seed69.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep15_seed69.csv,True,,MDS-SMACOF_NJ_p65_rep15_seed69.treefile,0.6476190476190476,105,68,37,210,68,0.0502484344476839,0.0400221625241783,0.3118650135129046,0.4138641829217085,0.0088854489999903,True,True,True,180,180,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T4;T11|T13;T8|T9;T1|T4|T5;T10|T8|T9;T11|T12|T13;T14|T15|T7;T2|T3|T6;T1|T14|T15|T4|T5|T7;T10|T11|T12|T13|T8|T9,T11|T12;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4102115951981817,0.4671146063553313,0.6607830390328086,0.7530789964752229,0.4108834032109099,0.46703615954650957,0.6309914358852813,0.6781256479369686,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,16,70,MDS_SMACOF_completed_p65_rep16_seed70.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep16_seed70.csv,True,,MDS-SMACOF_NJ_p65_rep16_seed70.treefile,0.6476190476190476,105,68,37,210,68,0.0449185075536286,0.0362616578201732,0.5877332242580283,0.4445165476963011,0.0113850550001188,True,True,True,253,253,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T1|T2;T11|T13;T4|T6;T7|T9;T10|T11|T13;T12|T14|T15;T1|T2|T3|T5;T10|T11|T12|T13|T14|T15,T11|T12;T2|T3;T7|T8;T13|T14|T15;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15,0.4123968195270325,0.4690386728296498,0.7836312387955305,0.815467551316608,0.4138847927715462,0.4684613463633646,0.7203136754478368,0.7004043126684635,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,17,71,MDS_SMACOF_completed_p65_rep17_seed71.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep17_seed71.csv,True,,MDS-SMACOF_NJ_p65_rep17_seed71.treefile,0.6476190476190476,105,68,37,210,68,0.0388499193459778,0.0317456846095875,0.7393432915189229,0.7141657441691797,0.0105210189999525,True,True,True,174,174,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,T10|T9;T4|T5;T1|T2|T3|T6;T11|T13|T14|T15;T11|T12|T13|T14|T15|T7|T8,T11|T12;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5,0.41304503093167627,0.46913446021597655,0.8312310892067145,0.8609682770060129,0.4139188531093677,0.46929179623128003,0.7756780328728298,0.7902757619738751,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,18,72,MDS_SMACOF_completed_p65_rep18_seed72.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep18_seed72.csv,True,,MDS-SMACOF_NJ_p65_rep18_seed72.treefile,0.6476190476190476,105,68,37,210,68,0.0492009766597622,0.0387714421301216,0.4336842552433274,0.5801427644386761,0.010270064999986,True,True,True,217,217,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T1|T4;T7|T9;T10|T7|T9;T11|T12|T13;T2|T3|T5;T11|T12|T13|T15;T2|T3|T5|T6;T11|T12|T13|T14|T15|T8;T10|T2|T3|T5|T6|T7|T9,T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4134544381080682,0.46993251536898384,0.6645145981894027,0.7057536802819822,0.4144098986110867,0.4704315409555028,0.6373729465683909,0.7195936139332365,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,19,73,MDS_SMACOF_completed_p65_rep19_seed73.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep19_seed73.csv,True,,MDS-SMACOF_NJ_p65_rep19_seed73.treefile,0.6476190476190476,105,68,37,210,68,0.0542129856526024,0.0435466290456672,0.3034204379340223,0.2949956101843722,0.007617812999797,True,True,True,165,165,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T3;T10|T9;T2|T5;T1|T3|T6;T10|T15|T9;T11|T12|T13;T10|T14|T15|T9;T11|T12|T13|T4;T11|T12|T13|T4|T7|T8;T1|T10|T14|T15|T3|T6|T9,T14|T15;T2|T3;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4149712384899872,0.4716871688873946,0.5979733339786524,0.5694277420692515,0.41594693442848546,0.47138298044762,0.5787598465308879,0.5598901098901098,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,20,74,MDS_SMACOF_completed_p65_rep20_seed74.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep20_seed74.csv,True,,MDS-SMACOF_NJ_p65_rep20_seed74.treefile,0.6476190476190476,105,68,37,210,68,0.0524240337941206,0.040959330642963,0.6551720377945034,0.7838683818757872,0.0091624289998435,True,True,True,196,196,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T1|T6;T13|T15;T2|T4;T2|T4|T5;T1|T2|T4|T5|T6;T1|T10|T2|T4|T5|T6;T11|T12|T13|T14|T15|T3,T14|T15;T2|T3;T1|T2|T3;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.414768982118126,0.46943168367767046,0.717951185209737,0.7909185154468172,0.41538411567887107,0.46955814848029914,0.6347741152547665,0.7894775036284469,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,21,75,MDS_SMACOF_completed_p65_rep21_seed75.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep21_seed75.csv,True,,MDS-SMACOF_NJ_p65_rep21_seed75.treefile,0.6476190476190476,105,68,37,210,68,0.055018864686231,0.0422258926971984,0.5080971858056784,0.659197618047868,0.0062668650000432,True,True,True,140,140,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T1|T2;T10|T8;T3|T5;T7|T9;T1|T2|T6;T11|T12|T13;T1|T2|T3|T5|T6;T11|T12|T13|T14|T15|T4,T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.40641147346641116,0.4623490537997034,0.7042169760302893,0.7927120049761558,0.40701673188255816,0.46303635030133317,0.5959426767158361,0.7177379224549035,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,22,76,MDS_SMACOF_completed_p65_rep22_seed76.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep22_seed76.csv,True,,MDS-SMACOF_NJ_p65_rep22_seed76.treefile,0.6476190476190476,105,68,37,210,68,0.0439426723118663,0.0354458793053718,0.5447995855478732,0.7301217696682826,0.0154651630000444,True,True,True,287,287,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T10|T7;T13|T14;T8|T9;T1|T2|T3|T5;T10|T11|T12|T7;T1|T2|T3|T5|T6;T13|T14|T15|T8|T9;T13|T14|T15|T4|T8|T9,T14|T15;T7|T8;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.41339733809318413,0.47107287368602413,0.7069195233934986,0.8234916027368857,0.4132837259768829,0.46957258759599796,0.7021053346440531,0.7900373211693967,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,23,77,MDS_SMACOF_completed_p65_rep23_seed77.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep23_seed77.csv,True,,MDS-SMACOF_NJ_p65_rep23_seed77.treefile,0.6476190476190476,105,68,37,210,68,0.0409401205247127,0.0350350727456255,0.8033549923667292,0.6945070046188494,0.015514019999955,True,True,True,228,228,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T1|T3;T2|T4;T8|T9;T10|T8|T9;T11|T14|T15;T11|T13|T14|T15;T1|T2|T3|T4|T5|T6|T7,T11|T12;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9,0.41516751272925867,0.4720731275148838,0.8538197929464956,0.8782396848434584,0.41622375268111234,0.4726595877361762,0.7707010106521591,0.76688782915198,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,24,78,MDS_SMACOF_completed_p65_rep24_seed78.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep24_seed78.csv,True,,MDS-SMACOF_NJ_p65_rep24_seed78.treefile,0.6476190476190476,105,68,37,210,68,0.0582775657257388,0.0444476372452847,0.2242649363146228,0.3145398328052829,0.0111696500000562,True,True,True,154,154,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T4;T3|T5;T8|T9;T10|T8|T9;T3|T5|T6;T11|T13|T14|T15;T3|T5|T6|T7;T11|T13|T14|T15|T2;T12|T3|T5|T6|T7;T1|T11|T13|T14|T15|T2|T4,T11|T12;T2|T3;T7|T8;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.40635196179314387,0.46281668266869663,0.6408771587346459,0.779577026746838,0.4069858571920155,0.4630127932147668,0.5611308151547121,0.6443707236160067,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,25,79,MDS_SMACOF_completed_p65_rep25_seed79.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep25_seed79.csv,True,,MDS-SMACOF_NJ_p65_rep25_seed79.treefile,0.6476190476190476,105,68,37,210,68,0.0477096382131896,0.0374884873242469,0.4833050585899651,0.6693514524563882,0.0087964310000643,True,True,True,201,201,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T10|T9;T4|T6;T10|T8|T9;T1|T2|T3|T7;T12|T13|T14|T15;T11|T12|T13|T14|T15|T5;T1|T10|T2|T3|T7|T8|T9,T11|T12;T7|T8;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.40204517558325703,0.4611546645264983,0.6943690027370167,0.8512129380053908,0.4023093633076692,0.4612389438151968,0.6537772582638592,0.7828840970350402,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,26,80,MDS_SMACOF_completed_p65_rep26_seed80.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep26_seed80.csv,True,,MDS-SMACOF_NJ_p65_rep26_seed80.treefile,0.6476190476190476,105,68,37,210,68,0.0376895429246809,0.029793148876955,0.8467813430978992,0.7502767492460968,0.0121953679999933,True,True,True,268,268,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,T1|T3;T10|T7;T2|T4;T8|T9;T11|T12|T13|T14|T15|T8|T9,T2|T3;T7|T8;T1|T2|T3;T7|T8|T9;T10|T7|T8|T9,0.41066389497100503,0.46644515853417723,0.8654234999135098,0.868277006012855,0.41241098822883154,0.4669198919193403,0.8001536109714856,0.8123470868753886,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,27,81,MDS_SMACOF_completed_p65_rep27_seed81.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep27_seed81.csv,True,,MDS-SMACOF_NJ_p65_rep27_seed81.treefile,0.6476190476190476,105,68,37,210,68,0.0450241997435415,0.0373760837799088,0.7325328705237504,0.5857540939802267,0.0080225450001307,True,True,True,177,177,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T1|T2;T13|T5;T1|T2|T4;T10|T7|T8;T11|T12|T14;T11|T12|T14|T15;T1|T2|T3|T4|T6;T1|T13|T2|T3|T4|T5|T6,T14|T15;T2|T3;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4181755563152996,0.47626209140797227,0.7181210282057015,0.5753265602322206,0.4180307343174127,0.4759131389907095,0.6866906885354824,0.6611030478955007,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,28,82,MDS_SMACOF_completed_p65_rep28_seed82.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep28_seed82.csv,True,,MDS-SMACOF_NJ_p65_rep28_seed82.treefile,0.6476190476190476,105,68,37,210,68,0.0570369306090868,0.0444332796629789,0.2662053265636205,0.586517540176356,0.0064931300000807,True,True,True,138,138,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T1|T4;T3|T5;T10|T7|T8;T2|T3|T5;T2|T3|T5|T9;T1|T2|T3|T4|T5|T9;T1|T2|T3|T4|T5|T6|T9,T2|T3;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4207975137507198,0.47245006467021927,0.6613244537856365,0.7685050798258345,0.4216802282804113,0.4730496569488038,0.6163626537702235,0.7389176860874974,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MDS-SMACOF,65,29,83,MDS_SMACOF_completed_p65_rep29_seed83.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep29_seed83.csv,True,,MDS-SMACOF_NJ_p65_rep29_seed83.treefile,0.6476190476190476,105,68,37,210,68,0.0479628797469838,0.0401347519324043,0.788124789201764,0.8415849143031644,0.0122999800000798,True,True,True,140,140,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T2;T11|T13;T12|T15;T3|T5;T1|T2|T4;T12|T14|T15;T3|T5|T6;T1|T2|T4|T7;T12|T14|T15|T9;T11|T13|T3|T5|T6;T12|T14|T15|T8|T9;T10|T12|T14|T15|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4138956040949117,0.4723209441562223,0.6499533098633116,0.7199149906697077,0.41391315100170273,0.4708432639434618,0.6650782318434281,0.8021252332573087,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
