method,pct_missing,replicate,mask_seed,file,path,success,error_message,n_taxa,n_pairs,n_edges,n_terminal_edges,n_internal_edges,nnls_rnorm,branch_fit_solver,tree_length_ref,tree_length_hat,tree_length_abs_error,tree_length_rel_error,edge_BL_MAE,edge_BL_RMSE,edge_BL_Bias,edge_BL_MaxAE,edge_BL_Pearson,edge_BL_Spearman,edge_BL_rel_RMSE,edge_BL_rel_MAE,terminal_BL_MAE,terminal_BL_RMSE,terminal_BL_Bias,terminal_BL_MaxAE,terminal_BL_Pearson,terminal_BL_Spearman,terminal_BL_rel_RMSE,terminal_BL_rel_MAE,internal_BL_MAE,internal_BL_RMSE,internal_BL_Bias,internal_BL_MaxAE,internal_BL_Pearson,internal_BL_Spearman,internal_BL_rel_RMSE,internal_BL_rel_MAE,fit_pat_MAE,fit_pat_RMSE,fit_pat_Bias,fit_pat_MaxAE,fit_pat_Pearson,fit_pat_Spearman,fit_pat_rel_RMSE,fit_pat_rel_MAE,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Bias,input_vs_ML_pat_MaxAE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,input_vs_ML_pat_rel_RMSE,input_vs_ML_pat_rel_MAE
NJstar-STRICT,50,20,74,NJstar_STRICT_completed_p50_rep20_seed74.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep20_seed74.csv,True,,15,105,27,15,12,0.16360778127280734,scipy.optimize.nnls,1.2142374164,0.7044765587103683,0.5097608576896318,0.4198197574910703,0.027797790981314924,0.04218625408701467,-0.018880031766282657,0.14160585856876018,0.47732899937134277,0.552431094801375,0.6809840171790426,0.6181166437126627,0.025372985995551947,0.0350230369522421,-0.013967768015647534,0.09008084192861375,0.5927239022758088,0.6,0.5238484409069385,0.4727832225221897,0.03082879721351865,0.04970929168238288,-0.025020361454576565,0.14160585856876018,0.17901700927791486,0.37728393032608015,0.9004758016263598,0.9040077122261361,0.14324419394474275,0.1656317200883285,-0.14126737896584868,0.29801323866422896,0.6712569180071668,0.5789446402653949,0.5949447935003105,0.5573215346275907,0.14425841419767343,0.1666974078916462,-0.1412673789658487,0.308385777450071,0.6057415412178171,0.5810595065312046,0.5987727161333818,0.5612675709188191
NJstar-STRICT,50,21,75,NJstar_STRICT_completed_p50_rep21_seed75.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep21_seed75.csv,True,,15,105,27,15,12,0.13816402026778873,scipy.optimize.nnls,1.2142374164,0.6715951768488998,0.5426422395511002,0.4468996196476459,0.02450089086178163,0.03958830588914748,-0.020097860724114822,0.1544494817,0.6003755620812004,0.7034012750681444,0.6390471057728407,0.5448061839746351,0.02409941427379616,0.031253409706491306,-0.017203225823441397,0.07146891797447247,0.7703180326048161,0.8607142857142854,0.46746517071310534,0.4490523402826933,0.02500273659676347,0.04801361155220819,-0.02371615434995661,0.1544494817,0.27422734411473865,0.4495705459634632,0.8697588295504511,0.73316732254223,0.13897323042782483,0.16019047884252474,-0.13788508734545937,0.2797086346183589,0.757325589130422,0.5351441011818371,0.5753999976867807,0.5407044566432267,0.13947454061846568,0.16118177526041255,-0.13792505649623862,0.29904439654855364,0.7005763801126058,0.5455007256894049,0.5789607084149152,0.5426549089238978
NJstar-STRICT,50,22,76,NJstar_STRICT_completed_p50_rep22_seed76.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep22_seed76.csv,True,,15,105,27,15,12,0.007432469356220917,scipy.optimize.nnls,1.2142374164,0.6584792373631805,0.5557581790368196,0.4577014112153986,0.020583636260622946,0.033040250175189086,-0.020583636260622946,0.11090390506493727,0.8993598130834484,0.9407454412573488,0.5333462944231045,0.45770141121539853,0.019207700754291405,0.02913725571311029,-0.019207700754291405,0.07759723973191564,0.9782872129241829,0.9857142857142854,0.43581331905720055,0.3579034277419204,0.022303555643537375,0.03734978190129044,-0.022303555643537375,0.11090390506493727,0.9463054073015124,0.8521338063968386,0.6765852753048519,0.6540179356391209,0.1362971851518522,0.1535910565960608,-0.1362971851518522,0.2275975461327579,0.9795238718606327,0.9450031100974496,0.5516950461017219,0.5302927420817745,0.1362971851518522,0.1535947208756254,-0.1362971851518522,0.22819754795820205,0.9792641220714068,0.9428882438316399,0.5517082080977921,0.5302927420817745
NJstar-STRICT,50,23,77,NJstar_STRICT_completed_p50_rep23_seed77.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep23_seed77.csv,True,,15,105,27,15,12,0.013479544644288199,scipy.optimize.nnls,1.2142374164,0.7345540633317769,0.4796833530682232,0.39504906255516303,0.02602792789578166,0.041339519573225604,-0.017766050113637896,0.15425219985741903,0.49348547851060576,0.5333536926740662,0.6673157576200193,0.5787616521237229,0.02219207831983365,0.030680019310374812,-0.01205934930403361,0.07779526116533633,0.7207765316614861,0.8642857142857141,0.45888882522238655,0.41351231992778065,0.030822739865716677,0.05165821566430908,-0.02489942612564326,0.15425219985741903,0.0403481986863966,-0.04203158810030077,0.9357802452331431,0.9038300896905992,0.13668040635026,0.15370800047031463,-0.13389384567542276,0.22839109173954564,0.9027082566643001,0.8225378395189716,0.5521151054302248,0.5317837444080596,0.1366980634819869,0.15372194770633701,-0.13389384567542276,0.22892619222390906,0.9018051229171137,0.8285403275969314,0.552165203536136,0.5318524431767857
NJstar-STRICT,50,24,78,NJstar_STRICT_completed_p50_rep24_seed78.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep24_seed78.csv,True,,15,105,27,15,12,0.028469984688305704,scipy.optimize.nnls,1.2142374164,0.790728269146723,0.42350914725327704,0.3487861117876824,0.0260439743361974,0.04133780706263584,-0.01568552397234359,0.1544494817,0.49258918219303577,0.5286935286935286,0.6672881137259092,0.5791184636379896,0.02416815618155927,0.03144025095467652,-0.0055229455266224215,0.07189156532435843,0.6346632004457944,0.8321428571428571,0.4702598026204524,0.45033323093861627,0.028388747029495048,0.051080528908440635,-0.028388747029495048,0.1544494817,0.20754339786514414,-0.027972027972027972,0.9253155428208991,0.8324569420388105,0.13647824630450298,0.15260568138878866,-0.1320375486778557,0.22621645592142833,0.8633711679278149,0.7932199875596101,0.5481556042067866,0.5309971984138454,0.13680626736104445,0.1529625404643734,-0.1320375486778557,0.226083687606821,0.8487041465795965,0.8148351648351648,0.5494374326447165,0.5322734330282297
NJstar-STRICT,50,25,79,NJstar_STRICT_completed_p50_rep25_seed79.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep25_seed79.csv,True,,15,105,27,15,12,0.07586562898890156,scipy.optimize.nnls,1.2142374164,0.7603807517001178,0.4538566646998823,0.3737791790714927,0.024923406536230548,0.038454479956464345,-0.016809506099995635,0.140307020221617,0.5849859728262194,0.6762371451116138,0.6207445246328385,0.5542013179542347,0.022365850950759394,0.029668069081157072,-0.007760830165536549,0.07627670160018794,0.7182127456148185,0.8178571428571428,0.44375282914717484,0.4167502827142511,0.028120351018069496,0.04719044300352965,-0.028120351018069496,0.140307020221617,0.6288335648507173,0.6760731025958387,0.8548472640531779,0.82458663614984,0.13620279076356753,0.15325821891362598,-0.13363002298548013,0.2266682056338522,0.9257300694486539,0.9269023429400787,0.5504995018778275,0.529925480946155,0.13689605363210958,0.1534745751871271,-0.13363002298548013,0.22944237042521243,0.9051100402256882,0.8437383371345635,0.551276647936517,0.5326227653187783
NJstar-STRICT,50,26,80,NJstar_STRICT_completed_p50_rep26_seed80.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep26_seed80.csv,True,,15,105,27,15,12,0.10655628365565317,scipy.optimize.nnls,1.2142374164,0.7626165759574014,0.45162084044259865,0.3719378387972715,0.026502432358753228,0.036966936805789476,-0.01672669779417032,0.11170326900273128,0.6434808337611012,0.6848066698146541,0.5967321269360837,0.589312818087803,0.025657947799804254,0.032522823673146094,-0.009565346575656764,0.07650660349766673,0.7050595459803531,0.7678571428571428,0.486452117167931,0.47809300987373604,0.02755803805743945,0.041863825233894765,-0.025678386817312257,0.11170326900273128,0.878314725944459,0.5338923542350191,0.7583564422423116,0.8080976615857799,0.13700487412334073,0.15360194448956713,-0.13130135814118998,0.23047521131464488,0.9498286443727934,0.9087912087912088,0.5517341551295719,0.533046154229014,0.13884713102978194,0.15408263447935883,-0.13130135814118998,0.22975685547934196,0.8890351781980402,0.9107402031930333,0.553460780962847,0.5402138405275049
NJstar-STRICT,50,27,81,NJstar_STRICT_completed_p50_rep27_seed81.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep27_seed81.csv,True,,15,105,27,15,12,0.13306166701754765,scipy.optimize.nnls,1.2142374164,0.6550736399082908,0.5591637764917092,0.46050613244115907,0.022119047963226716,0.034139522595871385,-0.02070976949969294,0.11041027386919294,0.8754720769018227,0.9040059476080055,0.5510911017119031,0.4918430999909033,0.020973603269394615,0.03109973731047889,-0.020901475925272823,0.07660515354309773,0.9544714923603761,0.9749999999999999,0.4651666537349429,0.3908080721498311,0.023550853830516846,0.03759519491824105,-0.020470136467718072,0.11041027386919294,0.8379687824506148,0.7260936017596261,0.6810308925262791,0.6905930628705094,0.13366720007771193,0.15123176140542882,-0.13308561935825294,0.23573077542511484,0.9410439753317903,0.8743313290483101,0.5432205196689331,0.5200602343814419,0.13460000259952712,0.15186569127041896,-0.13308561935825294,0.22852410697970466,0.8892990269930195,0.8298362015343147,0.5454975791139423,0.5236894979393287
NJstar-STRICT,50,28,82,NJstar_STRICT_completed_p50_rep28_seed82.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep28_seed82.csv,True,,15,105,27,15,12,0.08573606361974523,scipy.optimize.nnls,1.2142374164,0.8153338363489154,0.3989035800510846,0.32852189749988386,0.027089115933799212,0.04221873125399716,-0.014774206668558686,0.1544494817,0.4614900076284552,0.5490335432359992,0.6815082740043276,0.6023584188181822,0.025732705517256847,0.03293737665020609,-0.0037135480625110746,0.07271504200758196,0.5872563416581384,0.7071428571428571,0.49265269112164994,0.47948599509714784,0.02878462895447716,0.05152047533575225,-0.028600029926118195,0.1544494817,0.16171605548471243,0.17915187591871717,0.933285101396333,0.8440655789517623,0.1345314592110793,0.15158917024285382,-0.12978974274787797,0.23217155754667498,0.846562042069819,0.7844806137258967,0.5445043228369713,0.5234228155322704,0.13544483862372922,0.15222683685981636,-0.12978974274787797,0.22699101691424023,0.81016816249077,0.757142857142857,0.5467948045970381,0.5269765094163775
NJstar-STRICT,50,29,83,NJstar_STRICT_completed_p50_rep29_seed83.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep29_seed83.csv,True,,15,105,27,15,12,0.017875958264660312,scipy.optimize.nnls,1.2142374164,0.7122682629941539,0.5019691534058461,0.4134028046130354,0.024257107875430468,0.035258700634721266,-0.01859145012614245,0.11014492390986393,0.7363734124286302,0.741583390419395,0.5691572318608975,0.5393853819613054,0.02288617918457723,0.030728979595246994,-0.012687995235858803,0.07819351095725531,0.7890284093448107,0.7857142857142856,0.4596211366130757,0.4264457304316306,0.025970768738997008,0.04020955358871357,-0.025970768738997008,0.11014492390986393,0.9138341414272665,0.6453512675927133,0.7283895781936287,0.7615533966469364,0.13639249061556813,0.15356961614924922,-0.13492316745561667,0.22681999575920184,0.9634448434949018,0.9221853618080033,0.5516180325792271,0.530663547947156,0.1365525719181497,0.15359298265646087,-0.13492316745561667,0.22892619222390906,0.9617447909225812,0.9243313290483101,0.5517019644601522,0.531286377778949
NJstar-STRICT,65,1,55,NJstar_STRICT_completed_p65_rep01_seed55.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p65_rep01_seed55.csv,True,,15,105,27,15,12,0.10655774048246189,scipy.optimize.nnls,1.2142374164,0.8618883630525828,0.3523490533474173,0.29018135052374694,0.030206316420556954,0.042815110906929375,-0.013049964938793231,0.1544494817,0.4292326601492649,0.5665235144082404,0.6911352252614821,0.6716730454354312,0.030545080322076274,0.0347192602899431,0.00033635234509843404,0.07099147922767433,0.5098403295588471,0.6464285714285712,0.519304776371329,0.5691565631810929,0.029782861543657807,0.0511641190736972,-0.029782861543657807,0.1544494817,0.303714374897667,0.5068698018697019,0.9268297651829563,0.8733372353503147,0.14129662097807172,0.15720837384980613,-0.13146941552665137,0.2656591521258035,0.7317198071590576,0.7008397263114244,0.5646883547832169,0.54974409414157,0.14302726803292248,0.15781373932099624,-0.1314694155266514,0.26489292914825563,0.6851712243862572,0.6968173336097864,0.566862811675033,0.5564775389392015
NJstar-STRICT,65,9,63,NJstar_STRICT_completed_p65_rep09_seed63.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p65_rep09_seed63.csv,True,,15,105,27,15,12,0.1925867808940396,scipy.optimize.nnls,1.2142374164,0.8354763762618114,0.3787610401381887,0.3119332636455467,0.031216999037324174,0.04467352257860481,-0.014028186671784766,0.1530733169463579,0.37972376424839943,0.3980422822234572,0.7211343013382439,0.6941467645649407,0.028338487229645885,0.03440678814421849,-0.004094786414750258,0.07325593836970853,0.5523718597877374,0.5678571428571427,0.5146310512860975,0.5280403857939563,0.034815138796922045,0.054868882857737215,-0.026444936993077903,0.1530733169463579,-0.20266516243000424,-0.09426479189556485,0.99394096362017,1.020901132037668,0.14298882466308765,0.16474374983972428,-0.13208263419071933,0.3341752200791001,0.4008620414766106,0.25757827078581796,0.5917552276616624,0.5563279669580791,0.14556360689827202,0.16617171083126528,-0.1320826341907193,0.33682114179196937,0.3349949226937267,0.24275347294215216,0.5968844260832317,0.5663456964529189
NJstar-STRICT,65,10,64,NJstar_STRICT_completed_p65_rep10_seed64.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p65_rep10_seed64.csv,True,,15,105,27,15,12,0.16103571866076208,scipy.optimize.nnls,1.2142374164,0.9038908277509586,0.3103465886490414,0.25558970960486815,0.03164157866114991,0.04657193629764761,-0.011494318098112643,0.1544494817,0.344235822299769,0.3962051639978106,0.7517791032681574,0.7035877928914129,0.031589107974437675,0.03953722639144081,0.0024462990725983456,0.07349612903646402,0.4255696819740338,0.7,0.5913683165507161,0.5886102750135208,0.03170716701954021,0.05409377482892348,-0.028920089561501373,0.1544494817,-0.26339673272145137,-0.2610409621723334,0.9799000066889645,0.9297645743356273,0.13336189499931952,0.14765970227173278,-0.12222651632585792,0.23913363628152767,0.6915166329984146,0.6828633630520423,0.530389776967388,0.5188723810372087,0.1351935055680991,0.1493420822578037,-0.12222651632585793,0.24486901018786042,0.6261961881321891,0.6404934687953556,0.5364328417430737,0.5259986455294793
NJstar-STRICT,65,11,65,NJstar_STRICT_completed_p65_rep11_seed65.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p65_rep11_seed65.csv,True,,15,105,27,15,12,0.12731934157447286,scipy.optimize.nnls,1.2142374164,0.9457351797221664,0.2685022366778337,0.22112828434647938,0.03540260300599684,0.047094834341590626,-0.00994452728436421,0.1544494817,0.2733965705920554,0.3411456815023535,0.7602198908717429,0.7872186017755091,0.03553384679158143,0.039700149973053614,0.003984900894159338,0.07182405491994201,0.32767383199932776,0.3714285714285714,0.5938052058567811,0.6621138953719818,0.03523854827401609,0.05495634916809437,-0.027356312507518646,0.1544494817,-0.1844379049223122,-0.12476795122946509,0.9955254017255731,1.0333169726580995,0.1422968437833792,0.15407245924034188,-0.1198691039038777,0.25006284320167016,0.5014857742149936,0.6492017416545719,0.5534242317712276,0.5536356704314859,0.14377476083797544,0.1557183899189116,-0.1198691039038777,0.24776267741620872,0.3912591397346666,0.49763632593821266,0.5593363715905525,0.5593858162366108
NJstar-STRICT,65,12,66,NJstar_STRICT_completed_p65_rep12_seed66.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p65_rep12_seed66.csv,True,,15,105,27,15,12,0.08904671013065958,scipy.optimize.nnls,1.2142374164,0.7998814778598853,0.41435593854011477,0.3412478753690585,0.02632221986391082,0.03857166486088602,-0.015346516242226473,0.1371701167587758,0.5672243325791363,0.5892366702141524,0.6226361608705858,0.5853055808745312,0.023955537711756163,0.0296963550573119,-0.004311850179071088,0.06687557148580853,0.683632880663152,0.7642857142857141,0.44417590966210685,0.44637144081510177,0.029280572554104153,0.04738299392402014,-0.029139848821170697,0.1371701167587758,0.6929276433462787,0.24260149863992955,0.8583352929229198,0.858608372684091,0.1357479527304648,0.1527506171660513,-0.13190716390413645,0.22773430261609218,0.8963242189662338,0.8597138710346257,0.5486762097165786,0.5281558383265483,0.1369045222368775,0.15309010151536281,-0.13190716390413645,0.22552437354557978,0.8665513081758233,0.8458946713663694,0.5498956285935306,0.5326557141991163
NJstar-STRICT,65,13,67,NJstar_STRICT_completed_p65_rep13_seed67.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p65_rep13_seed67.csv,True,,15,105,27,15,12,0.15852912482867798,scipy.optimize.nnls,1.2142374164,0.8518912406409425,0.3623461757590576,0.2984146023381079,0.027511775976040223,0.041584205495331934,-0.013420228731816945,0.1544494817,0.46017184683326057,0.4870540626244979,0.6712655560979651,0.6117567629857844,0.024534084838591715,0.030958122277749883,-0.001561273739494406,0.06539856489100031,0.6314111435321424,0.6714285714285713,0.46304848179556385,0.45715170038148534,0.031233889897850853,0.05189216859334698,-0.02824392247222012,0.1544494817,0.10096116042395087,0.11233240649635626,0.9400182648103341,0.9158864406846734,0.13374144805181074,0.1523967983061925,-0.1254734008665005,0.23727690904298268,0.7088674028822294,0.6200808625336927,0.5474053016537814,0.5203491116736252,0.1356938274122763,0.15360596372186036,-0.1254734008665005,0.26997676817544825,0.627235387010673,0.595200082935932,0.5517485921065317,0.5279452524412548
NJstar-STRICT,65,16,70,NJstar_STRICT_completed_p65_rep16_seed70.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p65_rep16_seed70.csv,True,,15,105,27,15,12,0.13106807242437196,scipy.optimize.nnls,1.2142374164,0.9174090844503969,0.2968283319496031,0.24445658480006885,0.031853054469993335,0.04400171881590461,-0.010993641924059374,0.1544494817,0.37924969694915023,0.5672787275552363,0.71028982995816,0.7082902067370521,0.03123902483031898,0.03472893894142643,0.006307917752362149,0.07271988957677183,0.5186178713029744,0.7964285714285713,0.5194495424147917,0.5820870602426558,0.032620591519586274,0.05337336725558632,-0.032620591519586274,0.1544494817,0.33967187980187247,0.46229878231873733,0.9668499396865335,0.9565493621708092,0.14096007162069743,0.15583856758146256,-0.1282938550940779,0.2422192817210755,0.7772347326244163,0.7830085009330292,0.5597680466017859,0.5484346783868056,0.1427007634892199,0.15674651512831403,-0.12829385509407792,0.2553452194405981,0.676527186769439,0.738243831640058,0.5630293703716688,0.5552072046356038
NJstar-STRICT,65,23,77,NJstar_STRICT_completed_p65_rep23_seed77.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p65_rep23_seed77.csv,True,,15,105,27,15,12,0.10456997156884322,scipy.optimize.nnls,1.2142374164,0.8632197697190706,0.3510176466809295,0.2890848543620365,0.03331979804465564,0.04548961246153402,-0.013000653580775165,0.1544494817,0.26861069789999126,0.2865904432008892,0.7343078854566634,0.7409049787585694,0.029797773337917617,0.03485191898284277,-0.0034605060965070948,0.07757007279404382,0.4986244238828434,0.5464285714285714,0.5212889860657368,0.555231745493265,0.03772232892807816,0.056014422904221234,-0.024925837936110255,0.1544494817,-0.2905319413679231,-0.4278171324491021,1.0146922368075604,1.106150072541918,0.14146810242597532,0.15453257062420092,-0.12521603497542422,0.22990238751059813,0.8027864188597209,0.8327182251710554,0.555076939791836,0.5504112786261478,0.142439038231916,0.15503256160193982,-0.12521603497542422,0.22699101691424023,0.7159598467912017,0.7965581588223097,0.55687289426749,0.554188907711767
