method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,success,success_numerical,success_valid_matrix,error_message,masked_file,completed_file,embedding_dim,full_dim,max_iter,tol,init_method,optimizer_config_json,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,stress_init,stress_final,stress_reduction_percent,best_epoch,epochs_used,convergence_epoch,last_rel_change,n_success,n_failed
MDS-SMACOF,50,0.5,0.49523809523809526,11,65,105,52,53,210,52,True,True,True,,missing_p50_rep11_seed65.csv,MDS_SMACOF_completed_p50_rep11_seed65.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.026615142007358372,0.0347174779411348,0.02106749881879698,0.7212660372409344,0.7888670707760608,0.0,0.0,0.007177508043863419,1.4229906247256103e-18,99.99999999999999,454,454,454,9.44079209085133e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,12,66,105,52,53,210,52,True,True,True,,missing_p50_rep12_seed66.csv,MDS_SMACOF_completed_p50_rep12_seed66.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.05463540999335237,0.020607675128999803,0.014413149841203069,0.8529107881995958,0.7630837530948519,0.0,0.0,0.020536850884878097,1.8620022632800627e-13,99.99999999909333,1000,1000,1000,0.002899068764774757,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,13,67,105,52,53,210,52,True,True,True,,missing_p50_rep13_seed67.csv,MDS_SMACOF_completed_p50_rep13_seed67.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.03799175399763044,0.023751810141030484,0.016479565817611817,0.8144597425525273,0.706906855630496,0.0,0.0,0.01736728295397897,2.8943598574010108e-18,99.99999999999999,757,757,757,9.818151550004074e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,14,68,105,52,53,210,52,True,True,True,,missing_p50_rep14_seed68.csv,MDS_SMACOF_completed_p50_rep14_seed68.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.017903561994899064,0.03143262295650277,0.021843521547346,0.6610357751658987,0.6845385469136857,0.0,0.0,0.017638663791413413,1.348022192997042e-18,100.0,405,405,405,9.985449024829256e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,15,69,105,52,53,210,52,True,True,True,,missing_p50_rep15_seed69.csv,MDS_SMACOF_completed_p50_rep15_seed69.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.023073206990375184,0.02554493493347719,0.017306449553212894,0.7837037978577396,0.7689746435584393,0.0,0.0,0.017096645118842846,1.622425071106465e-18,100.0,511,511,511,9.885642102911267e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,16,70,105,52,53,210,52,True,True,True,,missing_p50_rep16_seed70.csv,MDS_SMACOF_completed_p50_rep16_seed70.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.047931765991961583,0.02351712879243053,0.016092481581533556,0.8745339348075823,0.8619482626141894,0.0,0.0,0.015170764886551556,2.8950125410421746e-18,99.99999999999999,794,794,794,9.760395861681311e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,17,71,105,52,53,210,52,True,True,True,,missing_p50_rep17_seed71.csv,MDS_SMACOF_completed_p50_rep17_seed71.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.01766454199969303,0.026126967120506238,0.01679127156739452,0.8601149204816556,0.81396738666439,0.0,0.0,0.010412603176981257,1.140119361519354e-18,99.99999999999997,327,327,327,9.717133917436623e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,18,72,105,52,53,210,52,True,True,True,,missing_p50_rep18_seed72.csv,MDS_SMACOF_completed_p50_rep18_seed72.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.016905218988540582,0.04028717028976961,0.026712012583253123,0.47106100945749796,0.5796977717066506,0.0,0.0,0.00773172732556809,1.0344181997953834e-18,99.99999999999999,329,329,329,9.434985729395003e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,19,73,105,52,53,210,52,True,True,True,,missing_p50_rep19_seed73.csv,MDS_SMACOF_completed_p50_rep19_seed73.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.05388238199520856,0.022589168563045606,0.017846827075255364,0.834565778539485,0.6519252113036796,0.0,0.0,0.010627664117777429,6.951756712407381e-17,99.99999999999936,1000,1000,1000,1.650187117726957e-06,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,20,74,105,52,53,210,52,True,True,True,,missing_p50_rep20_seed74.csv,MDS_SMACOF_completed_p50_rep20_seed74.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.026642261000233702,0.020861657844280113,0.016553708828035862,0.894177184584241,0.7571074874071544,0.0,0.0,0.016435170696006564,1.705430911084601e-18,100.0,536,536,536,9.500112818930504e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,21,75,105,52,53,210,52,True,True,True,,missing_p50_rep21_seed75.csv,MDS_SMACOF_completed_p50_rep21_seed75.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.05096838600002229,0.020973092568203493,0.01565398104787332,0.8566421476604009,0.7179202595406813,0.0,0.0,0.017678281691059016,1.3873454335432216e-14,99.99999999992151,1000,1000,1000,0.00027355585176173507,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,22,76,105,52,53,210,52,True,True,True,,missing_p50_rep22_seed76.csv,MDS_SMACOF_completed_p50_rep22_seed76.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.04471480999200139,0.01415391801443776,0.010917885294498506,0.9555772133202627,0.8786818065397421,0.0,0.0,0.022708788162096077,2.901712759573059e-18,99.99999999999997,880,880,880,9.937079309615039e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,23,77,105,52,53,210,52,True,True,True,,missing_p50_rep23_seed77.csv,MDS_SMACOF_completed_p50_rep23_seed77.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.013206948002334684,0.01936317451124448,0.012683443648370634,0.8839827756845434,0.823102535644156,0.0,0.0,0.018560435989612708,8.587847419588855e-19,100.0,286,286,286,9.507729300217181e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,24,78,105,52,53,210,52,True,True,True,,missing_p50_rep24_seed78.csv,MDS_SMACOF_completed_p50_rep24_seed78.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.019438225994235836,0.0225494013371309,0.016119065928733987,0.8096896533122848,0.6811235379492872,0.0,0.0,0.02238600260269967,1.743421375814449e-18,99.99999999999999,421,421,421,9.968218823962611e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,25,79,105,52,53,210,52,True,True,True,,missing_p50_rep25_seed79.csv,MDS_SMACOF_completed_p50_rep25_seed79.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.03918078700371552,0.021783649586758227,0.016480660924877065,0.8808323451600485,0.741483821395031,0.0,0.0,0.011904606882183847,3.2410429151020145e-18,99.99999999999997,753,753,753,9.839526697394918e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,26,80,105,52,53,210,52,True,True,True,,missing_p50_rep26_seed80.csv,MDS_SMACOF_completed_p50_rep26_seed80.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.02779280999675393,0.036072426760139276,0.022829134517678835,0.6834364671554504,0.8016733543925554,0.0,0.0,0.007274098163932119,2.144798575545321e-18,99.99999999999999,586,586,586,9.928020106327638e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,27,81,105,52,53,210,52,True,True,True,,missing_p50_rep27_seed81.csv,MDS_SMACOF_completed_p50_rep27_seed81.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.058497905993135646,0.017884018386046606,0.014697333474471245,0.9321877559408516,0.804832237684624,0.0,0.0,0.019073710924531043,1.8467285413855726e-16,99.99999999999903,1000,1000,1000,4.547297417423656e-06,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,28,82,105,52,53,210,52,True,True,True,,missing_p50_rep28_seed82.csv,MDS_SMACOF_completed_p50_rep28_seed82.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.024202927001169883,0.02232166152661899,0.014399512610885144,0.8109721192610339,0.7011867156151285,0.0,0.0,0.021194957187672208,1.4294662509622228e-18,100.00000000000001,459,459,459,9.540400220625682e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,29,83,105,52,53,210,52,True,True,True,,missing_p50_rep29_seed83.csv,MDS_SMACOF_completed_p50_rep29_seed83.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.028886514992336743,0.02125229956051052,0.015601351107619019,0.8992545369118337,0.8747545462306838,0.0,0.0,0.013318946131264432,1.775650200569507e-18,100.0,556,556,556,9.739639395051163e-08,30,0
MDS-SMACOF,50,0.5,0.49523809523809526,30,84,105,52,53,210,52,True,True,True,,missing_p50_rep30_seed84.csv,MDS_SMACOF_completed_p50_rep30_seed84.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.05294027899799403,0.02119829615270791,0.016241505147138496,0.8870119269772561,0.7337146760010244,0.0,0.0,0.019458337125880198,1.0849332517796577e-16,99.99999999999945,1000,1000,1000,2.595236670268263e-06,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,1,55,105,68,37,210,68,True,True,True,,missing_p65_rep01_seed55.csv,MDS_SMACOF_completed_p65_rep01_seed55.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.011909634005860426,0.026881820788016566,0.02018991867582191,0.7910059550396744,0.768637630263007,0.0,0.0,0.008239890896792624,6.161423655677318e-19,100.0,202,202,202,9.961918722066698e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,2,56,105,68,37,210,68,True,True,True,,missing_p65_rep02_seed56.csv,MDS_SMACOF_completed_p65_rep02_seed56.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.010874090003198944,0.03232280421070121,0.022529468350187654,0.605456096223254,0.621216169790434,0.0,0.0,0.0064925790493814955,8.40058580943947e-19,99.99999999999999,221,221,221,9.922153510026017e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,3,57,105,68,37,210,68,True,True,True,,missing_p65_rep03_seed57.csv,MDS_SMACOF_completed_p65_rep03_seed57.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.019309149007312953,0.026621108704708615,0.018703824723520272,0.798235863895184,0.6986296140779479,0.0,0.0,0.006654881235193897,1.3412502405938548e-18,99.99999999999999,440,440,440,9.53864591821604e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,4,58,105,68,37,210,68,True,True,True,,missing_p65_rep04_seed58.csv,MDS_SMACOF_completed_p65_rep04_seed58.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.008014777005882934,0.02815907206322408,0.021650403464221087,0.772246140131321,0.6156811848684963,0.0,0.0,0.006577623068856477,4.649265340119952e-19,99.99999999999999,169,169,169,9.42936377702341e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,5,59,105,68,37,210,68,True,True,True,,missing_p65_rep05_seed59.csv,MDS_SMACOF_completed_p65_rep05_seed59.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.03593909200571943,0.01820778464353179,0.015975020427396652,0.9525829407977143,0.839180058785357,0.0,0.0,0.0158129349011684,2.520587335677997e-18,99.99999999999999,730,730,730,9.998540071777981e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,6,60,105,68,37,210,68,True,True,True,,missing_p65_rep06_seed60.csv,MDS_SMACOF_completed_p65_rep06_seed60.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.017806274991016835,0.025428490876927026,0.019014542102844215,0.7362917545060498,0.7460014505477726,0.0,0.0,0.011910293521565217,9.816105091194392e-19,100.0,298,298,298,9.813583228687467e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,7,61,105,68,37,210,68,True,True,True,,missing_p65_rep07_seed61.csv,MDS_SMACOF_completed_p65_rep07_seed61.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.02312304799852427,0.02255969933052103,0.017395859589025377,0.8361843735491676,0.7665381532236515,0.0,0.0,0.013023525292247064,1.4502206679143338e-18,99.99999999999999,444,444,444,9.996697774310016e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,8,62,105,68,37,210,68,True,True,True,,missing_p65_rep08_seed62.csv,MDS_SMACOF_completed_p65_rep08_seed62.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.0118972490017768,0.035504988558042405,0.023065681227892366,0.47243438519068337,0.5415887315341451,0.0,0.0,0.0074778696635544074,6.91650555862618e-19,99.99999999999999,257,257,257,9.009851614020531e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,9,63,105,68,37,210,68,True,True,True,,missing_p65_rep09_seed63.csv,MDS_SMACOF_completed_p65_rep09_seed63.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.007475884995074011,0.034456857101806904,0.025415859481291724,0.5366271681968889,0.6574035194869641,0.0,0.0,0.003689446796926433,4.3042678888668847e-19,99.99999999999999,160,160,160,8.388889982184449e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,10,64,105,68,37,210,68,True,True,True,,missing_p65_rep10_seed64.csv,MDS_SMACOF_completed_p65_rep10_seed64.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.01070233600330539,0.032311782295253055,0.023692032586223884,0.5962008198642919,0.5357101958239493,0.0,0.0,0.010765111316983956,7.047093248465884e-19,100.0,232,232,232,9.342306860498514e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,11,65,105,68,37,210,68,True,True,True,,missing_p65_rep11_seed65.csv,MDS_SMACOF_completed_p65_rep11_seed65.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.005974895000690594,0.04489416499283945,0.031212784849764405,0.220292652506252,0.5413596976753062,0.0,0.0,0.0002900241306263142,3.4829299419904754e-19,99.99999999999989,123,123,123,9.463371851504157e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,12,66,105,68,37,210,68,True,True,True,,missing_p65_rep12_seed66.csv,MDS_SMACOF_completed_p65_rep12_seed66.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.009705725009553134,0.02655893654560229,0.02010820087211842,0.7377917078971802,0.7016070542428521,0.0,0.0,0.014159581088587858,6.328594812160105e-19,100.0,206,206,206,9.727095191224029e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,13,67,105,68,37,210,68,True,True,True,,missing_p65_rep13_seed67.csv,MDS_SMACOF_completed_p65_rep13_seed67.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.011938862997340038,0.031046140777169513,0.020241009798437643,0.6327564881248937,0.6486238882314769,0.0,0.0,0.010678694180616732,7.788969570862404e-19,100.0,261,261,261,9.869314597238378e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,14,68,105,68,37,210,68,True,True,True,,missing_p65_rep14_seed68.csv,MDS_SMACOF_completed_p65_rep14_seed68.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.018963399008498527,0.028972643589261698,0.02076382870791173,0.6732710048719943,0.6571744856281253,0.0,0.0,0.011362889513764218,9.902868891224367e-19,99.99999999999999,296,296,296,9.417033809756416e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,15,69,105,68,37,210,68,True,True,True,,missing_p65_rep15_seed69.csv,MDS_SMACOF_completed_p65_rep15_seed69.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.009870191992376931,0.03259537523787146,0.02324964788845332,0.501664925076338,0.3957705080734435,0.0,0.0,0.01613714229636374,7.320245756643878e-19,100.0,209,209,209,9.73804634113849e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,16,70,105,68,37,210,68,True,True,True,,missing_p65_rep16_seed70.csv,MDS_SMACOF_completed_p65_rep16_seed70.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.007988340992596932,0.0373363505531171,0.02394898301240432,0.4292548288606479,0.603618734969653,0.0,0.0,0.005597066544744757,4.2240253798297456e-19,100.0,169,169,169,8.499493012954467e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,17,71,105,68,37,210,68,True,True,True,,missing_p65_rep17_seed71.csv,MDS_SMACOF_completed_p65_rep17_seed71.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.017501930007711053,0.034178388046617506,0.022474448087132736,0.5447440968182602,0.5850288200939038,0.0,0.0,0.004154735157164071,1.1083190655001156e-18,99.99999999999999,357,357,357,9.440670785072526e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,18,72,105,68,37,210,68,True,True,True,,missing_p65_rep18_seed72.csv,MDS_SMACOF_completed_p65_rep18_seed72.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.011733753999578767,0.034675794135406696,0.02343921580479881,0.5325366971673711,0.6878650227125243,0.0,0.0,0.006658137477030084,5.277313276945544e-19,99.99999999999999,200,200,200,8.977488605603016e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,19,73,105,68,37,210,68,True,True,True,,missing_p65_rep19_seed73.csv,MDS_SMACOF_completed_p65_rep19_seed73.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.009169689990812913,0.03183771363935894,0.025001064836638668,0.5396794578920837,0.602397221055846,0.0,0.0,0.004473095230123474,6.099206532018903e-19,99.99999999999999,208,208,208,9.367535847909966e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,20,74,105,68,37,210,68,True,True,True,,missing_p65_rep20_seed74.csv,MDS_SMACOF_completed_p65_rep20_seed74.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.013047155996900983,0.03341218543741615,0.024385099012321027,0.6023604121520325,0.5135702561361988,0.0,0.0,0.006775134981482895,6.08600120155283e-19,99.99999999999999,213,213,213,9.17420590676983e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,21,75,105,68,37,210,68,True,True,True,,missing_p65_rep21_seed75.csv,MDS_SMACOF_completed_p65_rep21_seed75.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.018223883002065122,0.030097598199739017,0.023125730715094127,0.724548317405761,0.5980074054281024,0.0,0.0,0.007830094281529202,6.918322360407986e-19,100.0,258,258,258,9.135831884239092e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,22,76,105,68,37,210,68,True,True,True,,missing_p65_rep22_seed76.csv,MDS_SMACOF_completed_p65_rep22_seed76.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.0193576190067688,0.02269731134073532,0.01747905326994778,0.7994763295034546,0.6357598198266977,0.0,0.0,0.018886909226273032,1.332606780297007e-18,100.0,395,395,395,9.920737934727502e-08,30,0
MDS-SMACOF,65,0.65,0.6476190476190476,23,77,105,68,37,210,68,True,True,True,,missing_p65_rep23_seed77.csv,MDS_SMACOF_completed_p65_rep23_seed77.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.009976198998629116,0.04016218757322601,0.027641375768487214,0.2636046837197563,0.383784402794213,0.0,0.0,0.00048233686196418816,5.630564147171478e-19,99.99999999999989,196,196,196,8.696014885256553e-08,30,0
