method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,epoch_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,init_strategy,n_restarts,best_restart,best_restart_initial_Delta,best_restart_final_Delta,upper_bound,initial_global_mean,initial_global_median,observed_min_distance,observed_max_distance,optimizer_config_json,sensitivity_variant,variant_description,lr_init,lr_milestones,clip_grad_norm,h_central_diff
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_high_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_high_p50_rep05_seed59_epochs.csv,36.603293886990286,35.97707037744216,0.013588753551277437,0.07907048434602673,0.61474090627013,58.523957020737264,0.022445654481427994,0.020569176221472342,0.006353124552208859,0.8172213613944747,0.9044651242209509,0.0,0.0,427.6227084584374,35.97707037744216,91.5867259465387,4500,5000,4500,0.0025,two_way_mean,1,0,427.6227084584374,35.97707037744216,0.23388963332927265,0.1152604101989678,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 10.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_high,weaker gradient clipping: clip=10.0,0.02,"(700, 2000, 4000)",10.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_none_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_none_p50_rep01_seed55_epochs.csv,36.75016579602379,275.1462950380954,0.06481858977706091,0.604717131951858,4.701430132972734,58.523957020737264,0.022445654481427994,0.038018204560887774,0.02624848350565465,0.29675124892179156,0.2799453598565696,0.0,0.0,326.3766172306846,275.1462950380954,15.696688882702452,1,5000,2500,0.00125,two_way_mean,1,0,326.3766172306846,275.1462950380954,0.23388963332927265,0.11899061308824704,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": null, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_none,no gradient clipping,0.02,"(700, 2000, 4000)",,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_none_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_none_p50_rep02_seed56_epochs.csv,36.59391562201199,276.30531370594724,0.063109586978051,0.6072644257273566,4.72123430765356,58.523957020737264,0.022445654481427994,0.03256953700537275,0.02300115514051987,0.5952289845051856,0.5691966191411252,0.0,0.0,319.2219084645149,276.30531370594724,13.444125738424477,1,5000,2500,0.00125,two_way_mean,1,0,319.2219084645149,276.30531370594724,0.23388963332927265,0.12265998289748507,0.1244840980820587,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": null, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_none,no gradient clipping,0.02,"(700, 2000, 4000)",,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,False,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_none_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_none_p50_rep03_seed57_epochs.csv,36.1115496759885,312.9348820564668,0.06484988510705002,0.6877689715526742,5.347124459571011,58.523957020737264,0.022445654481427994,0.0345609942318315,0.024915711617970657,0.5198379843611886,0.3064970545547682,0.0,0.0,312.9348820564668,312.9348820564668,0.0,0,5000,2000,0.00125,two_way_mean,1,0,312.9348820564668,312.9348820564668,0.23388963332927265,0.12047078444934654,0.1240295861605232,0.0382707733757883,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": null, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_none,no gradient clipping,0.02,"(700, 2000, 4000)",,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_none_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_none_p50_rep04_seed58_epochs.csv,35.98250538899447,24.263179455288352,0.01070401269845179,0.05332566913250187,0.414585422627711,58.523957020737264,0.022445654481427994,0.018958209800610287,0.006842107637180016,0.8676119023168578,0.7123708699735336,0.0,0.0,305.6745853243475,24.263179455288352,92.06241518916497,4500,5000,4500,0.0025,two_way_mean,1,0,305.6745853243475,24.263179455288352,0.23388963332927265,0.11861477645295795,0.1240295861605232,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": null, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_none,no gradient clipping,0.02,"(700, 2000, 4000)",,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_clip_none_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_clip_none_p50_rep05_seed59_epochs.csv,35.80712979901,265.10807505065213,0.06887180181322003,0.5826551100014332,4.529906871415312,58.523957020737264,0.022445654481427994,0.02985192443075299,0.020573248512118763,0.5149666444573708,0.5444378041492358,0.0,0.0,427.6227084584374,265.10807505065213,38.004210298757044,1,5000,2500,0.00125,two_way_mean,1,0,427.6227084584374,265.10807505065213,0.23388963332927265,0.1152604101989678,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": null, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",clip_none,no gradient clipping,0.02,"(700, 2000, 4000)",,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_fd_step_small_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_fd_step_small_p50_rep01_seed55_epochs.csv,36.05924456502544,29.440634007651845,0.012750535708031054,0.06470469012670735,0.5030526899816413,58.523957020737264,0.022445654481427994,0.01871229729439893,0.006129510752161478,0.8802039356924769,0.7583027405446939,0.0,0.0,326.3766172306846,29.440634007651845,90.97955170396197,5000,5000,5000,0.0025,two_way_mean,1,0,326.3766172306846,29.440634007651845,0.23388963332927265,0.11899061308824704,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 5e-06, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",fd_step_small,smaller central-difference step: h=5e-6,0.02,"(700, 2000, 4000)",5.0,5e-06
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_fd_step_small_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_fd_step_small_p50_rep02_seed56_epochs.csv,36.25237100501545,27.776742476578,0.011790094368403309,0.061047785662808794,0.4746217427973239,58.523957020737264,0.022445654481427994,0.018489214574707345,0.006756737133460566,0.8874973277232184,0.7640228805600615,0.0,0.0,319.2219084645149,27.776742476578,91.29861023318024,4500,5000,4500,0.0025,two_way_mean,1,0,319.2219084645149,27.776742476578,0.23388963332927265,0.12265998289748507,0.1244840980820587,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 5e-06, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",fd_step_small,smaller central-difference step: h=5e-6,0.02,"(700, 2000, 4000)",5.0,5e-06
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_fd_step_small_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_fd_step_small_p50_rep03_seed57_epochs.csv,36.11386181801208,20.78284964979686,0.009279315041083425,0.045676592636916175,0.3551169590674244,58.523957020737264,0.022445654481427994,0.0071540690771962545,0.003986417598851878,0.9953877479092555,0.9456159822419534,0.0,0.0,312.9348820564668,20.78284964979686,93.3587302530094,4500,5000,4500,0.0025,two_way_mean,1,0,312.9348820564668,20.78284964979686,0.23388963332927265,0.12047078444934654,0.1240295861605232,0.0382707733757883,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 5e-06, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",fd_step_small,smaller central-difference step: h=5e-6,0.02,"(700, 2000, 4000)",5.0,5e-06
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_fd_step_small_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_fd_step_small_p50_rep04_seed58_epochs.csv,35.97726378199877,24.63694431106917,0.010844602746857687,0.05414713035399817,0.42097195003986765,58.523957020737264,0.022445654481427994,0.01899553386592854,0.0069225334350617295,0.8672122779897162,0.6993938359088192,0.0,0.0,305.6745853243475,24.63694431106917,91.94013977808223,4500,5000,4500,0.0025,two_way_mean,1,0,305.6745853243475,24.63694431106917,0.23388963332927265,0.11861477645295795,0.1240295861605232,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 5e-06, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",fd_step_small,smaller central-difference step: h=5e-6,0.02,"(700, 2000, 4000)",5.0,5e-06
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_fd_step_small_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_fd_step_small_p50_rep05_seed59_epochs.csv,36.2027390919975,26.640189327398186,0.011569181285500394,0.058549866653622384,0.45520143687410874,58.523957020737264,0.022445654481427994,0.0037487365254124548,0.0020207187086520475,0.9951624352746781,0.9206010415777341,0.0,0.0,427.6227084584374,26.640189327398186,93.7701649607349,4500,5000,4500,0.0025,two_way_mean,1,0,427.6227084584374,26.640189327398186,0.23388963332927265,0.1152604101989678,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 5e-06, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",fd_step_small,smaller central-difference step: h=5e-6,0.02,"(700, 2000, 4000)",5.0,5e-06
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_fd_step_large_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_fd_step_large_p50_rep01_seed55_epochs.csv,36.295152899983805,28.89461442337074,0.01252475091840934,0.0635046470843313,0.49372284264941757,58.523957020737264,0.022445654481427994,0.01875317855380626,0.006162139792208114,0.8793620839546034,0.7325194228634849,0.0,0.0,326.3766172306846,28.89461442337074,91.14684910072835,4500,5000,4500,0.0025,two_way_mean,1,0,326.3766172306846,28.89461442337074,0.23388963332927265,0.11899061308824704,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 0.0001, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",fd_step_large,larger central-difference step: h=1e-4,0.02,"(700, 2000, 4000)",5.0,0.0001
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_fd_step_large_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_fd_step_large_p50_rep02_seed56_epochs.csv,36.75487509998493,25.771258275359834,0.01106373429357843,0.056640128077713923,0.44035399496702005,58.523957020737264,0.022445654481427994,0.01847160336233579,0.006614854390745042,0.887925796312078,0.7846836847946727,0.0,0.0,319.2219084645149,25.771258275359834,91.92685163768306,5000,5000,5000,0.0025,two_way_mean,1,0,319.2219084645149,25.771258275359834,0.23388963332927265,0.12265998289748507,0.1244840980820587,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 0.0001, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",fd_step_large,larger central-difference step: h=1e-4,0.02,"(700, 2000, 4000)",5.0,0.0001
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_fd_step_large_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_fd_step_large_p50_rep03_seed57_epochs.csv,36.64760092800134,19.934554281444125,0.00888030597169168,0.04381220721196511,0.34062211949169047,58.523957020737264,0.022445654481427994,0.007079441117011625,0.003892844731130794,0.9955975569883913,0.9509092461367711,0.0,0.0,312.9348820564668,19.934554281444125,93.62980753361745,4500,5000,4500,0.0025,two_way_mean,1,0,312.9348820564668,19.934554281444125,0.23388963332927265,0.12047078444934654,0.1240295861605232,0.0382707733757883,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 0.0001, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",fd_step_large,larger central-difference step: h=1e-4,0.02,"(700, 2000, 4000)",5.0,0.0001
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_fd_step_large_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_fd_step_large_p50_rep04_seed58_epochs.csv,36.640130485990085,23.39777045654539,0.010307941453733831,0.051423671333066794,0.39979816211427177,58.523957020737264,0.022445654481427994,0.018915521006928605,0.006747750397872828,0.8684196083154454,0.7413130709468112,0.0,0.0,305.6745853243475,23.39777045654539,92.34552966458814,4500,5000,4500,0.0025,two_way_mean,1,0,305.6745853243475,23.39777045654539,0.23388963332927265,0.11861477645295795,0.1240295861605232,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 0.0001, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",fd_step_large,larger central-difference step: h=1e-4,0.02,"(700, 2000, 4000)",5.0,0.0001
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_fd_step_large_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_fd_step_large_p50_rep05_seed59_epochs.csv,36.41830166999716,26.326900131184793,0.011419879418668889,0.05786131896963691,0.4498482582415979,58.523957020737264,0.022445654481427994,0.0037195215559135343,0.002044350731764371,0.9951875924012834,0.9317851959361393,0.0,0.0,427.6227084584374,26.326900131184793,93.84342795402699,4500,5000,4500,0.0025,two_way_mean,1,0,427.6227084584374,26.326900131184793,0.23388963332927265,0.1152604101989678,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 0.0001, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",fd_step_large,larger central-difference step: h=1e-4,0.02,"(700, 2000, 4000)",5.0,0.0001
