method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,iters_used,epochs_used,convergence_epoch,final_rank,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,masked_file,completed_file,error_message
LRMC-SoftImpute,85,11,65,LRMC_SoftImpute_completed_p85_rep11_seed65.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep11_seed65.csv,0.8476190476190476,105,89,16,89,0.1554347293207985,0.1356269719206908,0.3085263098663928,0.2853300192789935,0.2196219330000985,True,True,True,6000,6000,6000,4,0.2681757456903695,33.18774660812777,0.0,0.0,missing_p85_rep11_seed65.csv,LRMC_SoftImpute_completed_p85_rep11_seed65.csv,
LRMC-SoftImpute,85,12,66,LRMC_SoftImpute_completed_p85_rep12_seed66.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep12_seed66.csv,0.8476190476190476,105,89,16,89,0.16930783465919,0.152576226563281,0.1515070445085753,0.1682952358671129,0.1243653670001094,True,True,True,3318,3318,3318,5,0.4201463380844037,241495004579.29343,0.0,0.0,missing_p85_rep12_seed66.csv,LRMC_SoftImpute_completed_p85_rep12_seed66.csv,
LRMC-SoftImpute,85,13,67,LRMC_SoftImpute_completed_p85_rep13_seed67.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep13_seed67.csv,0.8476190476190476,105,89,16,89,0.2039671356820863,0.1875331304573098,0.0263104787403682,-0.0707773875831275,0.2299526900001183,True,True,True,6000,6000,6000,7,0.6409731570426065,678707433933.9615,0.0,0.0,missing_p85_rep13_seed67.csv,LRMC_SoftImpute_completed_p85_rep13_seed67.csv,
LRMC-SoftImpute,85,14,68,LRMC_SoftImpute_completed_p85_rep14_seed68.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep14_seed68.csv,0.8476190476190476,105,89,16,89,0.1791499934141109,0.1591630809305298,0.0008650236157173,-0.0849585275814542,0.2311294520000046,True,True,True,6000,6000,6000,4,0.2853934294278045,724089528.7240368,0.0,0.0,missing_p85_rep14_seed68.csv,LRMC_SoftImpute_completed_p85_rep14_seed68.csv,
LRMC-SoftImpute,85,15,69,LRMC_SoftImpute_completed_p85_rep15_seed69.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep15_seed69.csv,0.8476190476190476,105,89,16,89,0.1817216899875858,0.1526957898886378,0.0451522784398966,0.0105170005429233,0.0887909870000385,True,True,True,2420,2420,2420,4,0.238241022287608,19.494517362292417,0.0,0.0,missing_p85_rep15_seed69.csv,LRMC_SoftImpute_completed_p85_rep15_seed69.csv,
LRMC-SoftImpute,85,16,70,LRMC_SoftImpute_completed_p85_rep16_seed70.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep16_seed70.csv,0.8476190476190476,105,89,16,89,0.1948709995842703,0.1798729402310509,0.0588557862240886,0.0473105410252255,0.2024629080001432,True,True,True,6000,6000,6000,5,0.3890803442818618,180927408070.1375,0.0,0.0,missing_p85_rep16_seed70.csv,LRMC_SoftImpute_completed_p85_rep16_seed70.csv,
LRMC-SoftImpute,85,17,71,LRMC_SoftImpute_completed_p85_rep17_seed71.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep17_seed71.csv,0.8476190476190476,105,89,16,89,0.1889780732270799,0.1717362681290525,-0.0823464183308352,-0.1474914808786604,0.0829521800001202,True,True,True,2556,2556,2556,6,0.4937281637083231,387712276671.6063,0.0,0.0,missing_p85_rep17_seed71.csv,LRMC_SoftImpute_completed_p85_rep17_seed71.csv,
LRMC-SoftImpute,85,18,72,LRMC_SoftImpute_completed_p85_rep18_seed72.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep18_seed72.csv,0.8476190476190476,105,89,16,89,0.1864927028249527,0.1607171958376316,0.0327332661428568,0.0473038892645156,0.0999338530000386,True,True,True,2720,2720,2720,4,0.5252781100525329,451466862889.3834,0.0,0.0,missing_p85_rep18_seed72.csv,LRMC_SoftImpute_completed_p85_rep18_seed72.csv,
LRMC-SoftImpute,85,19,73,LRMC_SoftImpute_completed_p85_rep19_seed73.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep19_seed73.csv,0.8476190476190476,105,89,16,89,0.1792778662374926,0.1549744457220799,-0.0406103313355287,-0.2572061372087657,0.2256734899999628,True,True,True,6000,6000,6000,4,0.4097760650130652,226832129347.67264,0.0,0.0,missing_p85_rep19_seed73.csv,LRMC_SoftImpute_completed_p85_rep19_seed73.csv,
LRMC-SoftImpute,85,20,74,LRMC_SoftImpute_completed_p85_rep20_seed74.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep20_seed74.csv,0.8476190476190476,105,89,16,89,0.1990798049264948,0.180821912507223,-0.0868895690761625,-0.2824128613031338,0.1028389090001837,True,True,True,2893,2893,2893,4,0.5724986015127259,520455252362.01385,0.0,0.0,missing_p85_rep20_seed74.csv,LRMC_SoftImpute_completed_p85_rep20_seed74.csv,
LRMC-SoftImpute,85,21,75,LRMC_SoftImpute_completed_p85_rep21_seed75.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep21_seed75.csv,0.8476190476190476,105,89,16,89,0.201862697442893,0.1845931295387534,0.0051768963285537,-0.0086710786274163,0.1230356969999775,True,True,True,3238,3238,3238,6,0.6406631758866139,721118830795.8108,0.0,0.0,missing_p85_rep21_seed75.csv,LRMC_SoftImpute_completed_p85_rep21_seed75.csv,
LRMC-SoftImpute,85,22,76,LRMC_SoftImpute_completed_p85_rep22_seed76.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep22_seed76.csv,0.8476190476190476,105,89,16,89,0.2127593115621518,0.2010018225342267,-0.0847915899904263,-0.0557675321216479,0.0294054749999759,True,True,True,917,917,917,5,0.7240635378186011,845159716032.0435,0.0,0.0,missing_p85_rep22_seed76.csv,LRMC_SoftImpute_completed_p85_rep22_seed76.csv,
LRMC-SoftImpute,85,23,77,LRMC_SoftImpute_completed_p85_rep23_seed77.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep23_seed77.csv,0.8476190476190476,105,89,16,89,0.1696632752051334,0.1488250814286298,0.037599570666672,-0.1183260579952528,0.1135953359998893,True,True,True,3514,3514,3514,4,0.3900484747263479,233067584464.29123,0.0,0.0,missing_p85_rep23_seed77.csv,LRMC_SoftImpute_completed_p85_rep23_seed77.csv,
LRMC-SoftImpute,85,24,78,LRMC_SoftImpute_completed_p85_rep24_seed78.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep24_seed78.csv,0.8476190476190476,105,89,16,89,0.160997942129437,0.1358958756024842,0.0139230293583378,0.0354570093691515,0.2093141739999282,True,True,True,5620,5620,5620,5,0.2874892076249897,1928648618.6142616,0.0,0.0,missing_p85_rep24_seed78.csv,LRMC_SoftImpute_completed_p85_rep24_seed78.csv,
LRMC-SoftImpute,85,25,79,LRMC_SoftImpute_completed_p85_rep25_seed79.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep25_seed79.csv,0.8476190476190476,105,89,16,89,0.1914577644639204,0.1706654319044828,0.0712259115703263,0.2068858752152124,0.1993303550000291,True,True,True,6000,6000,6000,4,0.2435901536505558,20.338703018343843,0.0,0.0,missing_p85_rep25_seed79.csv,LRMC_SoftImpute_completed_p85_rep25_seed79.csv,
LRMC-SoftImpute,85,26,80,LRMC_SoftImpute_completed_p85_rep26_seed80.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep26_seed80.csv,0.8476190476190476,105,89,16,89,0.1971212951920705,0.1776714536485477,-0.2322394089747193,-0.4182428121365799,0.0971899610001401,True,True,True,2790,2790,2790,5,0.5144467011078939,365798825263.28735,0.0,0.0,missing_p85_rep26_seed80.csv,LRMC_SoftImpute_completed_p85_rep26_seed80.csv,
LRMC-SoftImpute,85,27,81,LRMC_SoftImpute_completed_p85_rep27_seed81.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep27_seed81.csv,0.8476190476190476,105,89,16,89,0.1686189599213423,0.155043592857806,0.3042655976397257,0.3197330316376186,0.1287137900001198,True,True,True,3911,3911,3911,5,0.390559312122511,222261472243.41467,0.0,0.0,missing_p85_rep27_seed81.csv,LRMC_SoftImpute_completed_p85_rep27_seed81.csv,
LRMC-SoftImpute,85,28,82,LRMC_SoftImpute_completed_p85_rep28_seed82.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep28_seed82.csv,0.8476190476190476,105,89,16,89,0.2136672519923545,0.2013364830105864,0.1456656206568763,0.0171164835368019,0.0217440080000415,True,True,True,670,670,670,6,0.7126991293100351,886231910542.5164,0.0,0.0,missing_p85_rep28_seed82.csv,LRMC_SoftImpute_completed_p85_rep28_seed82.csv,
LRMC-SoftImpute,85,29,83,LRMC_SoftImpute_completed_p85_rep29_seed83.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep29_seed83.csv,0.8476190476190476,105,89,16,89,0.2187664460658485,0.2025728069491344,-0.2333567658475354,-0.098019400172559,0.2147471260000202,True,True,True,6000,6000,6000,7,0.5705464462407772,637987235769.4845,0.0,0.0,missing_p85_rep29_seed83.csv,LRMC_SoftImpute_completed_p85_rep29_seed83.csv,
LRMC-SoftImpute,85,30,84,LRMC_SoftImpute_completed_p85_rep30_seed84.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep30_seed84.csv,0.8476190476190476,105,89,16,89,0.1838216363357414,0.1665306476519818,-0.0150595395580474,-0.0598073997493323,0.1854490349999196,True,True,True,5194,5194,5194,6,0.4115032278374351,210021088520.79407,0.0,0.0,missing_p85_rep30_seed84.csv,LRMC_SoftImpute_completed_p85_rep30_seed84.csv,
