method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,n_neighbors_requested,n_neighbors_effective,knn_weights,knn_metric,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
KNN-Impute,65,5,59,KNNimpute_completed_p65_rep05_seed59.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep05_seed59.csv,True,,KNN-Impute_NJ_p65_rep05_seed59.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0801961758315271,0.0666548796528962,0.5261971322592427,0.5197159980150398,0.0022899709999819,True,True,True,0,0,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T1|T8;T10|T3;T13|T14;T2|T5;T4|T6;T7|T9;T2|T4|T5|T6;T1|T2|T4|T5|T6|T8;T10|T11|T12|T13|T14|T15|T3,T14|T15;T2|T3;T7|T8;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4452457966298819,0.49350767483663316,0.7287046957414993,0.7164627825005184,0.4439829992224992,0.4940029408054935,0.6394035607780942,0.6086460709102218,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,6,60,KNNimpute_completed_p65_rep06_seed60.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep06_seed60.csv,True,,KNN-Impute_NJ_p65_rep06_seed60.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0788053553840849,0.065619541196495,0.6678366552287718,0.679009046837424,0.0021481259998381,True,True,True,0,0,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,T13|T15;T2|T4;T5|T6;T2|T3|T4;T1|T10|T2|T3|T4|T5|T6,T14|T15;T2|T3;T1|T2|T3;T10|T7|T8|T9;T1|T2|T3|T4|T5,0.44512985702511076,0.49243827349370706,0.8077262886527916,0.8207339829981339,0.4454328910162297,0.49387439566407626,0.6804479741135295,0.6531722993987145,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,7,61,KNNimpute_completed_p65_rep07_seed61.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep07_seed61.csv,True,,KNN-Impute_NJ_p65_rep07_seed61.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0856796988151875,0.0747200266196746,0.5067947281473724,0.4556628621597892,0.0021409440000752,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T11|T8;T13|T15;T14|T7;T2|T6;T4|T5;T1|T4|T5;T11|T12|T8;T14|T7|T9;T2|T3|T6;T11|T12|T13|T15|T8;T10|T11|T12|T13|T15|T8,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15,0.4447559513109944,0.49572043969911866,0.7031088972649564,0.6479369686916856,0.4457199818413482,0.49707169053254363,0.5795327280705588,0.5367302508811942,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,8,62,KNNimpute_completed_p65_rep08_seed62.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep08_seed62.csv,True,,KNN-Impute_NJ_p65_rep08_seed62.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0946948052807828,0.0757993101591464,0.5379778930400577,0.4187502385769363,0.0023055970000314,True,True,True,0,0,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T10|T8;T13|T15;T14|T9;T2|T4;T5|T6;T10|T7|T8;T11|T13|T15;T2|T3|T4;T11|T12|T13|T15;T11|T12|T13|T14|T15|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15,0.45291555993518084,0.5043611490306261,0.6099527817528261,0.5256479369686917,0.4534812020104119,0.5059206989138987,0.5516815945777392,0.5209516898196144,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,9,63,KNNimpute_completed_p65_rep09_seed63.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep09_seed63.csv,True,,KNN-Impute_NJ_p65_rep09_seed63.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0800157787853402,0.0646139008004896,0.5474507530983107,0.4771157002710233,0.0024661439999817,True,True,True,0,0,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T10|T8;T11|T15;T13|T14;T7|T9;T10|T5|T8;T12|T13|T14;T1|T2|T3|T6;T1|T2|T3|T4|T6;T1|T2|T3|T4|T6|T7|T9,T11|T12;T14|T15;T7|T8;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4438270268059706,0.49803930719730394,0.6220774371523434,0.6174372797014306,0.4435569699233359,0.49744791583511955,0.5671521844904497,0.5252228903172299,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,10,64,KNNimpute_completed_p65_rep10_seed64.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep10_seed64.csv,True,,KNN-Impute_NJ_p65_rep10_seed64.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.082635228469026,0.0707200012979933,0.595330222766737,0.4106958812077719,0.0021757140000318,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T3;T11|T5;T13|T14;T15|T8;T2|T4;T12|T13|T14;T15|T8|T9;T2|T4|T6;T10|T12|T13|T14;T1|T2|T3|T4|T6;T10|T12|T13|T14|T7;T1|T11|T2|T3|T4|T5|T6,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44492344500220116,0.5001240159440808,0.5371988850676314,0.4842421729214182,0.44721824413572836,0.501510866321324,0.535075500712794,0.45156541571635905,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,11,65,KNNimpute_completed_p65_rep11_seed65.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep11_seed65.csv,True,,KNN-Impute_NJ_p65_rep11_seed65.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0706051094150221,0.0507832002538721,0.6496560508573692,0.5846089246860328,0.0020652419998441,True,True,True,0,0,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T10|T8;T13|T15;T5|T6;T7|T9;T11|T12|T14;T11|T12|T13|T14|T15|T5|T6,T14|T15;T7|T8;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.43766784074981635,0.4890688672898305,0.7083629276416473,0.7094961642131453,0.43604273560053947,0.48738253261433445,0.6602263044622079,0.644422558573502,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,12,66,KNNimpute_completed_p65_rep12_seed66.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep12_seed66.csv,True,,KNN-Impute_NJ_p65_rep12_seed66.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0779698356585673,0.0675886431360493,0.5329112465063867,0.4656640073290835,0.0024533069999961,True,True,True,0,0,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T7;T10|T6;T2|T5;T3|T4;T10|T6|T8;T13|T2|T5;T1|T14|T15|T7;T10|T11|T12|T6|T8;T13|T2|T3|T4|T5;T10|T11|T12|T6|T8|T9,T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44521072103609133,0.4967236414653494,0.699918552786076,0.671200497615592,0.4461034928641577,0.49613421810588426,0.6102721167319631,0.5520630313083142,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,13,67,KNNimpute_completed_p65_rep13_seed67.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep13_seed67.csv,True,,KNN-Impute_NJ_p65_rep13_seed67.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0796445562891285,0.0665892931257998,0.6163235675318292,0.5712867885635758,0.0022451060001458,True,True,True,0,0,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T10|T8;T2|T4;T3|T6;T1|T2|T4;T10|T8|T9;T11|T12|T13;T3|T5|T6,T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T1|T2|T3|T4|T5,0.4454389894283877,0.4931994928379873,0.7626337038583797,0.7099730458221024,0.44563203440406,0.49451772810001754,0.6381457389291537,0.5625751606883681,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,14,68,KNNimpute_completed_p65_rep14_seed68.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep14_seed68.csv,True,,KNN-Impute_NJ_p65_rep14_seed68.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0720530993240801,0.0572698087151065,0.6677904938707281,0.6921021491010421,0.0022056249999877,True,True,True,0,0,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T10|T8;T13|T15;T6|T7;T6|T7|T9;T10|T6|T7|T8|T9;T10|T5|T6|T7|T8|T9,T14|T15;T7|T8;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4401469959697047,0.49145095322950755,0.7453090415385742,0.7770060128550695,0.4392516379153684,0.4889107982217557,0.6749653635255045,0.6841592369894257,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,15,69,KNNimpute_completed_p65_rep15_seed69.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep15_seed69.csv,True,,KNN-Impute_NJ_p65_rep15_seed69.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0875642797947651,0.0733900079695041,0.5365654426426348,0.4455853723708821,0.0022817379999651,True,True,True,0,0,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T3;T10|T7;T12|T13;T2|T4;T5|T9;T12|T13|T6;T11|T12|T13|T6;T11|T12|T13|T6|T8;T1|T2|T3|T4|T5|T9;T10|T11|T12|T13|T6|T7|T8,T11|T12;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.449189374295242,0.49963868817809537,0.6497939495905515,0.6130935102633216,0.4486252108898195,0.5006507228723505,0.5811253864329481,0.5449098071739581,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,16,70,KNNimpute_completed_p65_rep16_seed70.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep16_seed70.csv,True,,KNN-Impute_NJ_p65_rep16_seed70.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.084683281247774,0.0666015915633448,0.6127566187477423,0.5837691338702905,0.0020892380000532,True,True,True,0,0,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T12|T15;T13|T14;T2|T4;T5|T9;T10|T7|T8;T2|T3|T4;T5|T6|T9;T10|T11|T7|T8;T12|T13|T14|T15;T10|T11|T5|T6|T7|T8|T9,T11|T12;T14|T15;T2|T3;T1|T2|T3;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4444419404892426,0.49380252221854687,0.6816620895767975,0.6903483309143685,0.44522650588277163,0.49387521456074956,0.6599964497516815,0.6810698735227037,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,17,71,KNNimpute_completed_p65_rep17_seed71.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep17_seed71.csv,True,,KNN-Impute_NJ_p65_rep17_seed71.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0806238681477874,0.0654820864562686,0.615037926075043,0.6079703782875902,0.0020547309998164,True,True,True,0,0,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T13|T15;T2|T4;T7|T9;T10|T7|T9;T2|T3|T4;T11|T12|T13|T14|T15|T8;T1|T10|T2|T3|T4|T7|T9;T11|T12|T13|T14|T15|T6|T8,T14|T15;T2|T3;T7|T8;T1|T2|T3;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.44412039618828153,0.49337054248728784,0.71013470151417,0.6995023844080447,0.44578228316354984,0.4956567582430308,0.664936267174159,0.6535558780841799,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,18,72,KNNimpute_completed_p65_rep18_seed72.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep18_seed72.csv,True,,KNN-Impute_NJ_p65_rep18_seed72.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0872831099957438,0.0674928157744201,0.4802781632396601,0.4066114440584799,0.0021409680000488,True,True,True,0,0,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T10|T8;T13|T15;T4|T5;T6|T9;T10|T7|T8;T11|T13|T15;T10|T14|T7|T8;T11|T12|T13|T15;T10|T14|T6|T7|T8|T9,T11|T12;T14|T15;T7|T8;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44597654344425125,0.4992850015188328,0.586626953223986,0.5714285714285714,0.4461613692020172,0.5005914646379779,0.5243632069947526,0.4824694173750777,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,19,73,KNNimpute_completed_p65_rep19_seed73.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep19_seed73.csv,True,,KNN-Impute_NJ_p65_rep19_seed73.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0777528898649194,0.0664369838018688,0.6926338510708597,0.4351261594839103,0.0020658480000292,True,True,True,0,0,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T10|T14;T11|T13;T5|T6;T8|T9;T11|T12|T13;T2|T3|T4;T10|T14|T7|T8|T9;T10|T14|T15|T7|T8|T9;T1|T11|T12|T13|T2|T3|T4,T11|T12;T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4476386122181677,0.5005167222408867,0.6487355097428039,0.5407319095998342,0.4468596560852412,0.499254587447979,0.6158507478905045,0.5098590089156126,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,20,74,KNNimpute_completed_p65_rep20_seed74.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep20_seed74.csv,True,,KNN-Impute_NJ_p65_rep20_seed74.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0920482470451308,0.073913943661149,0.4829593951593655,0.5198686872542656,0.0021524179999232,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T3;T10|T12;T2|T8;T5|T6;T1|T3|T4;T11|T14|T15;T2|T7|T8;T5|T6|T9;T11|T13|T14|T15;T2|T5|T6|T7|T8|T9;T1|T11|T13|T14|T15|T3|T4,T11|T12;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4517151777245057,0.5027238870857887,0.579494657670001,0.572454903586979,0.4508289512938353,0.5024527204033684,0.5279223643366053,0.5311113414887,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,21,75,KNNimpute_completed_p65_rep21_seed75.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep21_seed75.csv,True,,KNN-Impute_NJ_p65_rep21_seed75.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0867615413891441,0.0738355707492936,0.4162554463832056,0.5328472725884643,0.0021332880000954,True,True,True,0,0,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T11|T3;T12|T13;T2|T5;T6|T9;T10|T2|T5;T4|T7|T8;T11|T3|T6|T9;T12|T13|T14|T15;T1|T11|T3|T6|T9;T12|T13|T14|T15|T4|T7|T8,T11|T12;T2|T3;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44454605412949855,0.4942430348722843,0.654666356919089,0.7128861704333402,0.44691316049328056,0.4959657821096211,0.5887870398459766,0.6207754509641302,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,22,76,KNNimpute_completed_p65_rep22_seed76.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep22_seed76.csv,True,,KNN-Impute_NJ_p65_rep22_seed76.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0904595169751864,0.0721295065818379,0.3103069158072377,0.4028323853876397,0.002025784999887,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T10;T11|T2;T12|T5;T13|T14;T15|T8;T4|T6;T7|T9;T11|T2|T3;T13|T14|T15|T8;T1|T10|T11|T2|T3;T13|T14|T15|T7|T8|T9;T1|T10|T11|T12|T2|T3|T5,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44353571867025526,0.4994705835201925,0.5103829949921359,0.610532863363052,0.44543445976123874,0.4991566444702953,0.5077521567882685,0.5544681733360979,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,23,77,KNNimpute_completed_p65_rep23_seed77.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep23_seed77.csv,True,,KNN-Impute_NJ_p65_rep23_seed77.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0800759691974364,0.0628807566111283,0.5654796618643926,0.5448333778676947,0.0021001329998853,True,True,True,0,0,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T13|T15;T4|T7;T6|T8;T11|T12|T14;T5|T6|T8;T11|T12|T14|T9;T1|T2|T3|T5|T6|T8;T11|T12|T13|T14|T15|T9;T10|T11|T12|T13|T14|T15|T9,T14|T15;T7|T8;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4403761497179525,0.49369289332059907,0.6320115877023138,0.6106054323035454,0.44266591129097127,0.49524842087160276,0.6044036711896493,0.5747149077337756,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,24,78,KNNimpute_completed_p65_rep24_seed78.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep24_seed78.csv,True,,KNN-Impute_NJ_p65_rep24_seed78.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0744678386755503,0.0560001945136923,0.5902558858731154,0.605260144291331,0.0020340259998192,True,True,True,0,0,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T10|T7;T11|T15;T12|T6;T13|T14;T2|T4;T10|T7|T9;T2|T3|T4;T11|T13|T14|T15;T1|T12|T2|T3|T4|T5|T6,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43317241901243786,0.4823069801199364,0.7314919186126979,0.7368339207961849,0.43682562386007034,0.48666306736440573,0.672712307896582,0.7107920381505288,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,25,79,KNNimpute_completed_p65_rep25_seed79.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep25_seed79.csv,True,,KNN-Impute_NJ_p65_rep25_seed79.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0855335689975947,0.0682761920380281,0.4361101244781041,0.4157346261022254,0.002077262000057,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T6;T10|T7;T11|T9;T13|T15;T4|T5;T11|T8|T9;T12|T13|T15;T2|T4|T5;T12|T13|T14|T15;T10|T11|T7|T8|T9;T12|T13|T14|T15|T3;T1|T12|T13|T14|T15|T3|T6,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4407440179580498,0.4903382469353833,0.625451429100182,0.6893530997304582,0.44132886854030245,0.49196120952834654,0.5926928967892126,0.5906800746423388,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
